REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1055,closed,closed,2012-10-17 17:27:31,833.02,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1055,closed,2,2012-10-14 03:23:00,752.43,,1,,"b'b\' The fix does not seem to work -_conn_ready still always returns False and eventually everything crashes with ""Name or service not known"".\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1055,closed,3,2012-10-14 03:23:00,754.72,,1,,"b""b' stigger"," can you post any code for me to look at?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1055,closed,4,2012-10-14 03:23:00,761.62,,1,,"b'b"" I\'m using glacier-cmd url  It could be that the problem is not in boto", but in glacier-cmd itself, however," it just calls () (:1086).""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1055,closed,5,2012-10-14 03:23:00,764.33,,1,,"b""b' Do you know what version of boto it is using? '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1055,closed,6,2012-10-14 03:23:00,767.43,,1,,"b'b"" I just checked out the  branch and tested with it \\xe2\\x80\\x94 problem isstill there"," the () trick didn\'t fix it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1055,closed,7,2012-10-14 03:23:00,768.83,,1,,"b'b"" Can you post in the stack trace you\'re seeing"," and any other relevant information.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1055,closed,8,2012-10-14 03:23:00,801.73,1,,,"b'b"" Apparently", I was wrong -they are calling layer1.upload_part directly. I applied that () trick there, and now it works as supposed to. I\'m very sorry for bumping this issue. boto works correctly," this issue is definitely fixed.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1055,closed,-,-,-,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1067,closed,opened,2012-10-18 15:50:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1067,closed,title,2012-10-18 15:50:52,00:00,,1,,"b""b' use ElementList instead of Element for ...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1067,closed,body,2012-10-18 15:50:52,00:00,1,,,"b""b' .. The GetReportRequestList response can contain multiple ReportRequestInfo elements"," and using Element for these results in the loss of all but final element.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1067,closed,1,2012-10-18 15:50:52,97.15,,,1,"b""b' Thanks"," but this is already fixed in develop.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1067,closed,2,2012-10-18 15:50:52,7.7,,,1,"b""b' Awesome"," thank you.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1067,closed,closed,2012-10-18 17:35:44,104.87,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1067,closed,3,2012-10-18 15:50:52,4.45,,1,,"b'b"" Ah", actually, I see that this has been fixed for in 293ae43a," but it doesn\'t look like the same fix was applied for  .""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1067,closed,reopened,2012-10-18 17:40:10,4.43,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1067,closed,4,2012-10-18 15:50:52,2.63,,,1,"b'b"" You\'re right; that somehow escaped my commit.  Thanks for the catch.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1067,closed,closed,2012-10-19 15:05:46,1285.6,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1067,closed,-,-,-,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1154,closed,opened,2012-12-01 19:21:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1154,closed,title,2012-12-01 19:21:38,00:00,,1,,"b""b' Proposal: keyring support'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1154,closed,body,2012-12-01 19:21:38,00:00,,,1,"b'b"" For greater security", I\'d really rather store my AWS -key in a secure keyring. I propose to add keyring url  to boto, as follows:In a boto configuration Credentials section, supply a aws_access_key_id and keyring options:  [Credentials]  aws_access_key_id = your_access_key  keyring = aws  If boto sees keyring, rather than aws_secret_access_key, then it will import keyring and call with the keyring name and the  aws_access_key_id. If you agree, I\'ll provide a pull request (with a test," of course) for your review.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1154,closed,1,2012-12-01 19:21:38,242.77,,1,,"b""b' In the mean time: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1154,closed,closed,2012-12-02 23:24:24,242.77,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1154,closed,reopened,2012-12-02 23:24:29,0.08,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1154,closed,2,2012-12-01 19:21:38,129.75,,,1,"b""b' I was not aware of keyring.  It looks very useful.  I would definitely be interested in a PR.  Thanks!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1154,closed,3,2012-12-01 19:21:38,828.77,,1,,"b""b' Done: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1154,closed,4,2012-12-01 19:21:38,153.42,,,1,"b""b' Merged in a35a8bc"," thanks.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1154,closed,closed,2012-12-21 17:56:20,1111.85,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1154,closed,-,-,-,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1378,open,opened,2013-03-11 12:29:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1378,open,title,2013-03-11 12:29:17,00:00,,1,,"b""b' Route53 failover'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1378,open,body,2013-03-11 12:29:17,00:00,,,1,"b""b' Hi"," Will boto support failover on route53: url  It would be great if we could  records with health checks set. Thanks.Kind regards.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1378,open,1,2013-03-11 12:29:17,708.6,,1,,"b'b"" It definitely will support failover.  I can\'t give you an exact date but it\'s high on our todo list.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1378,open,2,2013-03-11 12:29:17,516.42,,,1,"b""b' Great ! Thank you for your efforts.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1378,open,closed,2013-03-12 08:54:18,1225.02,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1378,open,3,2013-03-11 12:29:17,599.08,1,,,"b""b' Sorry", about reopening but," is there any  news on this ? Thank so much.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1378,open,reopened,2013-07-03 18:53:23,599.08,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1378,open,4,2013-03-11 12:29:17,1012.83,,,1,"b""b' Yeap"," the same question!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1378,open,5,2013-03-11 12:29:17,1321.72,,,1,"b'b"" +1. I\'d love to be able to manipulate Route53 health checks.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1378,open,6,2013-03-11 12:29:17,35.0,,1,,"b""b' +1. However"," it seems to be implement in PR #2236Looking for documentation of this feature.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1378,open,-,-,-,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1466,open,opened,2013-04-30 13:21:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1466,open,title,2013-04-30 13:21:23,00:00,,1,,"b""b' CloudSearch complex ranking not supported'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1466,open,body,2013-04-30 13:21:23,00:00,,1,,"b'b"" When using complex query-time ranking", one is supposed to use the **rank_[identifier]_** parameter and then pass the _[identifier]_ into **rank**. This does not appear to be currently supported by boto. Note that simply passing the ranking query to **rank** does not work. Perhaps **rank** should be a dictionary of \'name\': \'query\'? Or, to allow all edge cases," maybe () should accept a **kwargs that is passed into the request pipeline.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1466,open,1,2013-04-30 13:21:23,106.23,,1,,"b""b' Does anyone have any thoughts on this? Am I the only one concerned about the lack of complex ranking support? If people agree on the kwargs idea"," I can fork and commit in short order.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1466,open,closed,2013-05-18 15:07:37,106.23,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1466,open,reopened,2013-05-18 15:09:50,2.22,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1466,open,closed,2013-05-18 15:09:55,0.08,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1466,open,reopened,2013-05-18 15:09:56,0.02,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1466,open,2,2013-04-30 13:21:23,2.9,1,,,"b'b\' I apologize for the ""reopens""", I keep hitting the wrong button.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1466,open,3,2013-04-30 13:21:23,220.37,,,1,"b'b"" I think the best solution would be to allow the _rank_ parameter to accept a dictionary", while preserving backwards compatibility. If you want to work on that, as well as make sure there are tests to preserve backwards compatibility," I\'m sure a pull request would be most welcome.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1466,open,-,-,-,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1551,closed,opened,2013-06-11 01:35:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1551,closed,title,2013-06-11 01:35:07,00:00,1,,,"b""b' Fix annoying typo in basic DynamoDB example'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1551,closed,body,2013-06-11 01:35:07,00:00,,,1,"b'b"" This actually makes the example copy&paste \'able Thanks a lot!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1551,closed,closed,2013-06-11 01:36:58,1.85,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1551,closed,reopened,2013-06-15 20:18:06,1121.13,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1551,closed,1,2013-06-11 01:35:07,1123.33,1,,,"b""b' accidentally closed this :tired_face: '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1551,closed,closed,2013-06-15 20:48:20,30.23,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1551,closed,2,2013-06-11 01:35:07,30.05,,,1,"b""b' Thanks for the fix!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1551,closed,3,2013-06-11 01:35:07,412.45,,,1,"b""b' Thanks for the fix merge!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1551,closed,-,-,-,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1573,open,opened,2013-06-25 10:57:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1573,open,title,2013-06-25 10:57:28,00:00,,1,,"b""b' SQS: SignatureDoesNotMatch error since 2.9.3'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1573,open,body,2013-06-25 10:57:28,00:00,,,1,"b'b"" I\'m using Celery with SQS and ever since 2.9.3 I\'ve been getting a SignatureDoesNotMatch error. Looking at the [diffs]url  I\'ve noticed there were changes to the auth signature. How can I best diagnose this"," because I\'ve not seen anyone else with a similar issue and 2.9.3\'s been out for a month!  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1573,open,1,2013-06-25 10:57:28,481.52,,1,,"b'b"" I\'m not able to reproduce this", both on 2.9.3 and on the latest version 2.9.6. Do you know what specific SQS operation is failing (reading from the queue, putting to the queue)? \\xc2\\xa0Or are all operations to SQS failing? If you turn on debug logging (there\'s a (\'boto\') helper function you can use) the debug logs will log what boto computed as the canonical string and string to sign. \\xc2\\xa0If these don\'t match up with what the error message from the server says it should be then we have a regression in boto\'s auth. \\xc2\\xa0Otherwise, it\'s most likely because the key used to sign the request is incorrect. James On June 25, 2013 at 3:57:49 AM, Michael Waterfall (notifications@) wrote:I\'m using Celery with SQS and ever since 2.9.3 I\'ve been getting a SignatureDoesNotMatch error. Looking at the diffs I\'ve noticed there were changes to the auth signature. How can I best diagnose this," because I\'ve not seen anyone else with a similar issue and 2.9.3\'s been out for a month!  SenderSignatureDoesNotMatchThe request signature we calculated does not match the signature you provided. Check your AWS Secret Access Key and signing method. Consult the service documentation for details. The Canonical String for this request should have been\'GET/Action=ListQueues&amp;Version=2012-11-05host:eu-west-1x-amz-date:20130618T110110Z host;x-amz-datee3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855\' The String-to-Sign should have been\'AWS4-HMAC-SHA25620130618T110110Z20130618/eu-west-1/3c7019f0adae8b5fe064d24fd4d5a6d9ea732c4661f1263325765a69dd2c9fd6\'  1fc65a8f-5fa2-51d5-919a-10b51f95ab22.Trying again in 8.00 seconds...\\xe2\\x80\\x94\\xe2\\x80\\xa8Reply to this email directly or view it on GitHub.\\xef\\xbf\\xbc""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1573,open,2,2013-06-25 10:57:28,32.63,,1,,"b""b' This is related to #1552 and should be fixed as of SHA: 3f2b3386fee1f1ddb125d268080754f91cb765a9'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1573,open,3,2013-06-25 10:57:28,1086.82,,,1,"b'b"" Oh cool", thanks @toastdriven, glad to hear it\'s been addressed. @jamesls It was all operations that seemed to be failing, but looks like it\'s resolved in 2.9.6! Thanks for that info regarding debug logging," I\'ll make sure to look at that should I have any other issues. Cheers all!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1573,open,closed,2013-06-26 13:38:27,160.98,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1573,open,4,2013-06-25 10:57:28,12.03,,1,,"b'b"" Nope", scratch that," I\'m still getting the error with 2.9.6. Looking into it now.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1573,open,reopened,2013-06-26 13:50:29,12.03,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1573,open,5,2013-06-25 10:57:28,16.75,,,1,"b'b"" With debug logging enabled"," this is the output for the list queues action. So I\'m guessing it\'s a regression? The keys are correct and work fine pre 2.9.3.  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1573,open,6,2013-06-25 10:57:28,18.17,,,1,"b'b"" Oh", also, have I gone an exposed anything secret that I shouldn\'t have? It\'s all just dev stuff," but I\'m just wondering because the seems to be consistent in all my logs! :-P""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1573,open,7,2013-06-25 10:57:28,237.5,,,1,"b'b"" Interesting", I\'m not able to reproduce this with the same region and operation and everything, but I\'ll dig in and see what I can find.  The is just the sha256 of an empty string," so there\'s no issues there:  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1573,open,8,2013-06-25 10:57:28,1264.83,,1,,"b'b"" This is still an issue for me and I can\'t upgrade past 2.9.2. @jamesls did you manage to find anything? Is there anything I can do to help locate the issue?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1573,open,9,2013-06-25 10:57:28,177.33,,,1,"b'b"" @jamesls I figured out the issue! I was specifying the port in my broker URL for celery", and that was making it\'s way into the Boto connection. The signature error happeness (and is reproducible) when port 80 is specified. It works fine if you specify  ," or 443. Is this a bug or expected behaviour?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1573,open,-,-,-,0,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1574,open,opened,2013-06-26 08:36:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1574,open,title,2013-06-26 08:36:37,00:00,,1,,"b""b' Propagate autoscale BlockDeviceMappings to launch configuration'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1574,open,1,2013-06-26 08:36:37,808.6,,,1,"b'b"" Thanks for the pull request. I\'m a bit confused about the purpose on this PR though. Can you explain what this is fixing or link to what\'s changed in the docs? We\'ll also need some tests to make sure we don\'t regress", as mentioned in the [contributing guide]url  If you could write some tests," that would help a lot. Otherwise this will have to wait until a core dev can find some time to write tests for this. Thanks again!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1574,open,closed,2013-07-16 16:38:47,482.17,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1574,open,reopened,2013-07-16 16:38:51,0.07,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1574,open,2,2013-06-26 08:36:37,1120.2,,1,,"b'b"" My mistake... Thanks for the comments. I\'ll try to find some time to write the tests. The purpose of these patches was to make BlockDeviceMappings work", when used in Launch Configurations, as I remember it. It wasn\'t working for me when I tried, I think there was a mismatch in the arguments that get passed to the underlying API call. I ended up working around boto for this particular issue in my application. Anyway," tests should obviate what the problem really was. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1574,open,-,-,-,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1628,closed,opened,2013-07-30 13:09:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1628,closed,title,2013-07-30 13:09:24,00:00,,1,,"b""b' filters not recognised in any method'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1628,closed,body,2013-07-30 13:09:24,00:00,1,,,"b'b\' In boto 2.9.9:import conn = (""us-east-1"")reservations = (filters={\\\'instance-state-name\\\': \\\'running\\\'}) Traceback (most recent call last):  File ""stdin""", line 1, in moduleTypeError: get_all_instances() got an unexpected keyword argument \\\'filters\\\'\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1628,closed,1,2013-07-30 13:09:24,36.1,,1,,"b'b"" I\'m not sure what\'s going on here.  I can\'t reproduce this and the code for has not changed in a long time.  Are you saying that none of the methods will accept a param?  Could you verify your boto version by: Also"," which platform are you on and what version of Python are you using?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1628,closed,2,2013-07-30 13:09:24,12.8,1,,,b'b\' I am on Ubuntu 10.04 LTS 64-bit.Here is the rest: Python 2.6.5 (r265:79063, Oct  1 2012," 22:04:36) [GCC 4.4.3] on linux2Type ""help""",copyright,"credits"" or ""license"" for more information.import botoboto.**version**Traceback (most recent call last):  File ""stdin", line 1, in moduleAttributeError: \\\'module\\\' object has no attribute \\\'**version**\\\' For the record, i can use other functions in boto like run_instances, terminate_instances, etc.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1628,closed,closed,2013-07-30 13:58:18,48.9,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1628,closed,reopened,2013-07-30 13:59:16,0.97,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1628,closed,3,2013-07-30 13:09:24,9.58,,1,,"b""b' Ahh"," you must have been picking up that ancient version of boto that is bundled with Ubuntu 10.04.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1628,closed,4,2013-07-30 13:09:24,29.48,,1,,"b""b' So the problem is ancient ubuntu? Because i surely tried to install the latest  it be fixed if i upgrade my system?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1628,closed,5,2013-07-30 13:09:24,144.55,,1,,"b""b' You should still be able to install the latest boto.  You just need to makesure your PYTHONPATH is set up correctly so it finds the new one before theold one. On Tue", Jul 30, 2013 at 7:37 AM," eviekassela notifications@:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1628,closed,6,2013-07-30 13:09:24,99.6,,,1,"b'b"" From the beginning I run the commands in python2.6 shell.I made a script with #!/ on top. I also added PYTHONPATH in .bashrc. It still didn\'t work.Then I realized that maybe I should also reinstall boto. I used this command just to be sure: \'python2.6  install\' and after all it worked! Thank you for your immediate help.  p.s. In case this helps any future users", I couldn\'t also use add_tag and create_tags," except for filters.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1628,closed,closed,2013-07-30 18:41:31,282.25,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1628,closed,-,-,-,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1663,closed,opened,2013-08-11 16:21:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1663,closed,title,2013-08-11 16:21:46,00:00,,1,,"b""b' [TypeError: string indices must be integers] while describing a dynamodb table'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1663,closed,body,2013-08-11 16:21:46,00:00,,1,,"b""b' Brand new dynamodb table"," single primary hash key (String) created using AWS the web interface: Software:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1663,closed,closed,2013-08-12 12:44:31,1222.75,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1663,closed,reopened,2013-08-12 12:44:34,0.05,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1663,closed,1,2013-08-11 16:21:46,253.2,,1,,"b""b' This is related to #1649.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1663,closed,2,2013-08-11 16:21:46,108.13,,1,,"b""b' I created a new table in the AWS console and I just ran into this issue too: ..and when I try to use I end up with the same error.   output Any suggested work-arounds?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1663,closed,3,2013-08-11 16:21:46,57.83,,1,,"b""b' Closed via #2161.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1663,closed,closed,2014-03-14 23:20:56,636.37,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1663,closed,-,-,-,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1670,open,opened,2013-08-16 05:28:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1670,open,title,2013-08-16 05:28:31,00:00,,1,,"b'b"" Added logic to close files after they\'re uploaded to Glacier.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1670,open,body,2013-08-16 05:28:31,00:00,,1,,"b""b' Files that are opened by some of the Glacier methods are not being closed after they have been uploaded.  This patch should fix that.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1670,open,closed,2013-08-16 13:00:31,452.0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1670,open,reopened,2013-08-16 13:01:44,1.22,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1670,open,1,2013-08-16 05:28:31,891.9,,1,,"b'b"" Can you provide more info on cases where Glacier methods don\'t close the file?  Specifically a repro script or a set of steps I can follow that shows when a file is not being closed?  I just want to make sure we\'re not missing any other scenarios here.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1670,open,2,2013-08-16 05:28:31,1178.52,,1,,"b""b' Hi. Basically", I found this bug when attempting to delete an archive afteruploading it with the multipart upload method from the layer2 glaciermodule. fails silently.  I surmise it is because that fileis still open. This happened on Windows. Please let me know if you need further details. On 8/19/13," James Saryerwinnie notifications@ wrote:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1670,open,-,-,-,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1692,closed,opened,2013-08-27 21:36:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1692,closed,title,2013-08-27 21:36:41,00:00,,1,,"b""b' Basic GCM SNS Mobile Push Not Working'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
