REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1142,closed,-,-,-,2,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,opened,2016-07-28 12:20:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,title,2016-07-28 12:20:33,00:00,,1,,"b""b' Refactor duration queries in Cassandra'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,body,2016-07-28 12:20:33,00:00,1,,,"b""b' (from url  ) The following three tables can be merged into one. by using the following one table: Actual query constraints against a duration range would no longer be possible", but I suspect that doing this at run-time is not going to be worse than what we have today, especially if we can reduce so much writes," and put more read queries into the cache.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,1,2016-07-28 12:20:33,190.28,,,1,"b""b' love the idea of merging these.. I think that leaves us with only 2 indexes (to write to)"," which makes maintenance far simpler. nice work!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,2,2016-07-28 12:20:33,17.67,,1,,"b""b' That was the reason duration index was introduced in the first place. My users often run queries where  "," and the timeframe of the results it much less important than finding the actual long traces.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,3,2016-07-28 12:20:33,373.6,,1,,"b'b"" @yurishkuro I don\'t think this will be a problem though", because queries are still implicitly constrained by a time range. Either way I suspect there\'s still a lot to read and filter out at runtime," the real benefit here is to reduce the write amplification and to improve kernel filesystem and cassandra key cache hits. Further improvements beyond this tactic I think will need a look into  Materialized Views or SASI. SASI is an interesting one as it allows free-text searches on any column. But it is not available until Cassandra-3.4 ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,4,2016-07-28 12:20:33,17.15,,1,,"b'b"" Well", that\'s the problem, if my primary goal is finding long traces, applying a time range constraint first may produce no results. The duration index was duration constraint first," time range second.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,5,2016-07-28 12:20:33,4.27,,1,,"b'b"" I so wish github had threaded comments\\xe2\\x80\\xa6The implied time range is 3 days"," since we don\'t keep more than that already.How specific are your duration ranges? How many traces are already found within such?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,6,2016-07-28 12:20:33,6.7,,1,,"b""b' Duration query usually would be D '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,7,2016-07-28 12:20:33,49.92,,1,,"b'b"" Not sure I understand.  There is no LIMIT applied in the code today.Yes I can see this problem.My questioning and concerns is that this seems overly tailored to one installation and the user  knowing a value of so that cuts the query down to a more manageable number of columns to read through. If the default implied time-range is one day", then one third of the rows will need to be read.If one third of traces took longer than than one third of the rows will need to be read. In your particular situation I\'m curious about just how slow it\'s going to be to read through millions of columns. Along with trying to find a correct match between general UI behaviour and appropriate cql queries to be executing," I think this highlights the need to better stress test different scenarios and be working with some concrete numbers.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,8,2016-07-28 12:20:33,1089.93,,1,,b'b\' @yurishkuro while I see the goal, we neither document nor test the filter order you\\\'ve mentioned. Right now, it is the first N spans (looking back from a timestamp) that breach the duration threshold. Regardless of what we decide to do, we have to make it possible for this query to complete. Right now," it is a scar on zipkin as our ""recommended"" storage option includes a duration query that even if correct doesn\\\'t work. It is tiring to re-explain to every new cassandra user (that you cannot use the duration query). Its correctness only helps if it is usable.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,9,2016-07-28 12:20:33,4.88,,1,,"b'b\' by ""doesn\\\'t work"" I\\\'m referring to the the voluminous requests made with with current bucketing scheme+query plan that results in a long chain of requests that cannot complete (from here url  I\\\'d almost rather have no duration query feature vs a correct but unusable duration query feature\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,10,2016-07-28 12:20:33,25.67,,1,,"b""b' I opened this PR", which should buy us time to address this change in whatever way ends up best. By switching the default lookback to 1hr," the existing implementation should be performant enough for us to make a non-hasty decision here. url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,11,2016-07-28 12:20:33,356.2,,1,,"b'b"" Thanks @adriancole for buying us time here. I agree with your sentiments.And I see @yurishkuro\'s need. It\'s going round in my head how we tackle this properly. I suspect the right way forward for us is SASI"," even though that means such functionality is not available unless Cassandra is running 3.5. In the short term with the lookback reduced to one hour I think we can go ahead with developing this patch. @yurishkuro will you be happy if I at the same time at this patch also develop a patch for SASI which I believe is more appropriate for your situation? (Will you be able to upgrade your Cassandra to 3.5 before you next need to upgrade your Zipkin?)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,12,2016-07-28 12:20:33,86.3,,1,,"b'b"" @michaelsembwever don\'t hold on my account", we haven\'t even upgraded to the Java version of Zipkin, we\'re still running Scala build. However, since you mentioned SASI," would it make sense to reimplement _all_ indexing of Zipkin spans via secondary indices? The existing manual indexing doesn\'t work well anyway if a query contains clauses that must be resolved by different manual index tables today.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,13,2016-07-28 12:20:33,87.37,,1,,"b'b"" Yes that\'s the idea. I\'ll look into it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,14,2016-07-28 12:20:33,1305.67,,1,,"b""b' Superseded by url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,closed,2016-08-24 00:36:09,735.6,1,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,reopened,2016-08-24 01:07:52,31.72,1,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,15,2016-07-28 12:20:33,33.25,1,,,"b'b"" I\'d prefer the changes to the old code to stay separate from adding a new model. It will keep review easier as there are some unanswered things here that would be burdensome to move to #1252. Hopefully"," the latter can just focus on adding the new model and therefore not need any changes from here.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,closed,2016-09-10 00:39:57,1412.08,2,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,16,2016-07-28 12:20:33,1411.27,,1,,"b'b"" cassandra3 is the answer to this. in other words", let\'s stop spending effort on the old one as when duration query is gone," it works well enough right now.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1204,closed,-,-,-,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1206,open,opened,2016-07-29 00:21:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1206,open,title,2016-07-29 00:21:51,00:00,,1,,"b""b' Search by dependency link'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1206,open,body,2016-07-29 00:21:51,00:00,,,1,"b'b"" One thing @yurishkuro mentioned in his presentation was that we don\'t support search by multiple services out of the box. This is interesting", because we do actually support search without a service. The use-case is moving from a link point of view (ex an edge on a dependency tree) to a trace query. We can investigate how search by service works on a per-datastore basis," as well the UI affects of such a thing.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1206,open,1,2016-07-29 00:21:51,568.48,,,1,b'b\' In microservice applications," searching among all services is really useful and required. Please consider to at least allow ""all"" keywords to indicate searching in all services.Btw", it would be great if simple regular expression is supported, such as xx*\\\\* in the -value search function. Thanks\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1206,open,2,2016-07-29 00:21:51,30.53,,1,,"b'b"" currently the api supports leaving out the serviceName parameter.url  regex isn\'t likely to work across all storage options server-side""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1206,open,3,2016-07-29 00:21:51,1381.38,,1,,"b""b' all service query is out in 2.3'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1206,open,closed,2017-11-13 09:22:15,540.4,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1206,open,4,2016-07-29 00:21:51,914.4,,1,,"b""b' @adriancole does this work in either of the Cassandra implementations? Looks like it might in v2 because of and SASI indices"," but v1 uses service name as a PK field iirc.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1206,open,5,2016-07-29 00:21:51,8.6,,1,,"b""b' as it does a fan-out across services.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1206,open,6,2016-07-29 00:21:51,4.68,,1,,"b""b' ah", fan-out, nice trick. Not an option for us," unfortunately (3k services).  thanks.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1206,open,7,2016-07-29 00:21:51,8.42,,1,,"b'b"" I\'ll raise a PR to minimize the impact of this for those usingcassandra and not yet upgraded.. If someone is just clicking search"," acheaper way is to scan the traces table until you\'ve collected enoughtrace ids.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1206,open,8,2016-07-29 00:21:51,108.73,,1,,"b'b"" actually"," we can\'t do this in the legacy impl because we don\'t haveany secondary index on the traces table (because we need to support2.2+ which has no SASI) Those who use cassandra and want more efficient all-services querywill need to upgrade I think... cc @ in case I\'mmistaken""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1206,open,reopened,2018-07-02 07:03:43,1301.47,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1206,open,9,2016-07-29 00:21:51,257.52,,1,,"b""b' re-opening as the root question was about searching by dependency link  url  is a design in progress'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1206,open,-,-,-,0,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1214,closed,opened,2016-08-02 16:04:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1214,closed,title,2016-08-02 16:04:06,00:00,,1,,"b""b' Relative time is incorrect in the UI (1.4.0)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1214,closed,body,2016-08-02 16:04:06,00:00,,,1,b'b\' Hello," It seems the relative time displayed in the UI is off:![relative_time_issue]url  Though it seems correctly displayed:![trace_diplay]url  Here is the raw JSON to reproduce the issue:[{""traceId"":""1e223ff1f80f1c69""","name"":""post","id"":""74280ae0c10d8062","parentId"":""bf396325699c84bf","duration"":93576,""annotations"":[{""endpoint"":{""serviceName"":""serviceA","ipv4"":""},""timestamp"":1470150004008761,""value"":""sr""},{""endpoint"":{""serviceName"":""serviceA","ipv4"":""},""timestamp"":1470150004102338,""value"":""ss""}],""binaryAnnotations"":[{""key"":"",""value"":""b","endpoint"":{""serviceName"":""serviceA","ipv4"":""}}],""debug"":false},{""traceId"":""1e223ff1f80f1c69","name"":""get","id"":""bf396325699c84bf","duration"":99410,""annotations"":[{""endpoint"":{""serviceName"":""serviceB","ipv4"":""},""timestamp"":1470150004071068,""value"":""sr""},{""endpoint"":{""serviceName"":""serviceB","ipv4"":""},""timestamp"":1470150004170479,""value"":""ss""}],""binaryAnnotations"":[{""key"":"",""value"":""a","endpoint"":{""serviceName"":""serviceB","ipv4"":""}},{""key"":"",""value"":""200","endpoint"":{""serviceName"":""serviceB","ipv4"":""}}],""debug"":false},{""traceId"":""1e223ff1f80f1c69","name"":""post","id"":""74280ae0c10d8062","parentId"":""bf396325699c84bf","duration"":94539,""annotations"":[{""endpoint"":{""serviceName"":""serviceA","ipv4"":""},""timestamp"":1470150004074202,""value"":""cs""},{""endpoint"":{""serviceName"":""serviceA","ipv4"":""},""timestamp"":1470150004168741,""value"":""cr""}],""binaryAnnotations"":[],""debug"":false}] Thank you!\''
zipkin	1214	closed	1	adriancole	2016-08-02 16:04:06	660.03		+1		b'b\' the service names on your second span\\\'s annotations seem incorrect. They all say the same service (servicea). Your client serviceName should be different than your server serviceName, unless this is a loopback. You\\\'ll notice that the timestamp for your ""sr"" is before your ""cs"" (which means the server received a request before the client sent it!). I suspect you have clock skew. If you make sure your service names are different between client and server, zipkin will automatically correct the skew.\''
zipkin	1214	closed	closed	 - 	2016-08-07 03:04:08	660.03	0	2	1
zipkin	1214	closed	2	gboucher90	2016-08-02 16:04:06	337.1			+1	b""b' Indeed, thank you for your help!'",,,,,,,,,
zipkin,1214,closed,3,2016-08-02 16:04:06,38.48,,1,,"b""b' I tried with a modified json with correct service names"," though the relative time is still invalid.  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1214,closed,4,2016-08-02 16:04:06,41.05,,1,,"b'b"" The problem is that if the root span doesn\'t have any skew which is likely since it starts with only a local span  then the children don\'t get adjusted. ClockSkew skew = getClockSkew(());returns null for the root span and the processing stops""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1214,closed,5,2016-08-02 16:04:06,12.82,,,1,"b""b' Performing the clock skew adjustment even if the current skew is null works for relative time though the duration displayed in the UI is now incorrect.![duration_ok]url ![timeline_off]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1214,closed,6,2016-08-02 16:04:06,889.33,,1,,"b""b' IP addresses have to be different for clock skew to make any changes. Itassumes if you have the same IP address you have the same clock.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1214,closed,7,2016-08-02 16:04:06,314.22,,1,,b'b\' Yes I did use a different set of IP,"127.0.0.0"" for serviceA and ""192.0.0.0"" for serviceB (see json or screenshots) Anything else I might be missing?\''
zipkin	1214	closed	reopened	 - 	2016-08-08 06:35:18	211.17	0	6	3
zipkin	1214	closed	8	adriancole	2016-08-02 16:04:06	18.68		+1		b'b"" We don\'t have any tests to cover a root span which has no client annotations. This could be a bug in the logic.""'
zipkin	1214	closed	9	adriancole	2016-08-02 16:04:06	2.55			+1	b'b\' basically, I posted the json to a local server and looked in the debugger. It seems the current code only starts thinking when there\\\'s skew visible in the root span. In the case of ""sr"" ""ss"" spans, you\\\'d not be able to know there\\\'s any skew. Hence, I think this might be a bug, especially as we\\\'ve no test case around this. We should fix this as ""sr"" ""ss"" spans are the most common type of root span!\''
zipkin	1214	closed	closed	 - 	2017-01-02 22:10:15	934.95	0	7	4
zipkin	1214	closed	10	gboucher90	2016-08-02 16:04:06	932.7		+1		b""b' Fixed in #1465 '",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1214,closed,-,-,-,0,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,opened,2016-09-05 09:18:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,title,2016-09-05 09:18:08,00:00,,1,,"b""b' Error executing query: server error (parsererror) in Zipkin 1.8'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,body,2016-09-05 09:18:08,00:00,,1,,"b""b' I got when trying to find traces. This happens after update from Zipkin 1.7.0 to 1.8.2 today. Spans that I send are somehow problematic for the newer version of Zipkin. I get response every time. JSON:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,1,2016-09-05 09:18:08,8.17,,,1,"b""b' thanks.. taking a look! On Mon", Sep 5, 2016 at 5:18 PM," Janusz Piech\\xc3\\xb3wka notifications@wrote:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,2,2016-09-05 09:18:08,6.83,,,1,"b'b"" are the control characters in your json in the actual json itself? ex. I don\'t get an error from zipkin-server", rather one using a json parser. $ curl -s localhost:9411/|jq . parse error: Invalid string: control characters from U+0000 through U+001Fmust be escaped at line 2, column 1 On Mon, Sep 5, 2016 at 5:18 PM," Janusz Piech\\xc3\\xb3wka notifications@wrote:""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,3,2016-09-05 09:18:08,3.27,,,1,"b""b' yeah seems like it.. when I remove the control characters", the renderingworks fine. maybe we can scrub them at ingest... On Mon, Sep 5, 2016 at 5:33 PM," Adrian Cole @ wrote:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,4,2016-09-05 09:18:08,2.83,,1,,"b""b' figured it out.. we need to do RFC 7159 escaping on ingest. will get thissorted shortly On Mon", Sep 5, 2016 at 5:36 PM," Adrian Cole @ wrote:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,5,2016-09-05 09:18:08,5.08,,,1,"b""b' @adriancole You were so fast I was not even able to respond :D I will stick with 1.7.0 for now.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,6,2016-09-05 09:18:08,1.0,,1,,"b'b"" curious.. we aren\'t actually affecting  when writing.I think the library you areposting with is actually sending unescaped json. eventhough we need to fixhere", probably whatever\'s generating that will also need a nudge (so thatit doesn\'t produce values like this) On Mon, Sep 5, 2016 at 5:39 PM," Adrian Cole @ wrote:""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,7,2016-09-05 09:18:08,3.95,,1,,"b""b' @adriancole @nicmunroe I am using [Wingtips]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,8,2016-09-05 09:18:08,6.15,,,1,"b""b' ok well lucky thing this change will fix both :) On Mon", Sep 5, 2016 at 5:49 PM," Janusz Piech\\xc3\\xb3wka notifications@wrote:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,closed,2016-09-05 13:05:23,227.25,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,9,2016-09-05 09:18:08,191.62,,,1,"b'b"" thanks so much for reporting. I\'ve confirmed the fix by posting jsonmanually (as well unit tests). 1.8.3 on the way (and I\'ll also push a version of zipkin-reporter-java oncethis is out)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,10,2016-09-05 09:18:08,2.07,,,1,"b""b' Thank you @adriancole! I will test the new version when it is out.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,11,2016-09-05 09:18:08,71.68,,,1,"b""b' ok it is out now!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,12,2016-09-05 09:18:08,17.72,,1,,"b""b' @adriancole Downloaded from and I still get this error with my JSON. Version 1.8.3'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,13,2016-09-05 09:18:08,34.5,1,,,"b'b"" :( I\'ll do the same and report back. I\'m literally  from the issue comments..""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,14,2016-09-05 09:18:08,8.08,,1,,"b""b' head scratching..'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,reopened,2016-09-05 15:21:05,135.7,1,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,15,2016-09-05 09:18:08,13.95,,1,,"b""b' ok this will teach me to switch between too many types of work. The change to fix every thing _except_ the problem you reported was merged. the fix for binary  was in a git stash. url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,16,2016-09-05 09:18:08,15.7,1,,,"b""b' 1.8.4 on the way. sorry about the confusion I created'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,17,2016-09-05 09:18:08,39.35,,,1,"b""b' Hahaha"," thanks @adriancole for checking this out again.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,18,2016-09-05 09:18:08,400.62,,,1,"b'b"" ok tested by downloading from maven and doesn\'t blow up!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,19,2016-09-05 09:18:08,24.02,,1,,"b'b"" here\'s for wingtips url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,closed,2016-09-05 23:34:43,493.63,2,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,20,2016-09-05 09:18:08,175.23,,,1,"b'b"" @jpiechowka Merged", built," and deployed @adriancole\'s wingtips PR as wingtips version 0.11.1. Thanks guys!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,21,2016-09-05 09:18:08,195.17,,,1,"b""b' awesome turnaround", nic On Tue, Sep 6, 2016 at 10:29 AM," Nic Munroe notifications@wrote:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,22,2016-09-05 09:18:08,492.35,,,1,"b""b' Tested the new Zipkin version right now and it works well. Thanks @adriancole '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1272,closed,23,2016-09-05 09:18:08,565.05,,,1,b'b\' Whew :) thanks for replying back On 6 Sep 2016 15:47,"Janusz Piech\\xc3\\xb3wka"" notifications@ wrote:\''
zipkin	1272	closed	-	-	-	-	2	9	14
zipkin	1345	open	opened	mansu	2016-10-18 20:57:51
zipkin	1345	open	title	mansu	2016-10-18 20:57:51	00:00		+1		b""b' Automatically calculate and display network latency for a span in the UI'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1345,open,body,2016-10-18 20:57:51,00:00,,1,,"b""b' Currently", when we look at a span belonging to a trace in the UI, one has to mentally calculate the network latency to identify what percentage of the latency came from processing and what percentage of latency came from request processing. So, if a span has cs, cr, ss and sr," the network latency would be (sr cs) + (ss cr). Bonus points if the network latency can be shown like the chrome network latency tab. Adding an image from chrome documentation for reference. ![image]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1345,open,1,2016-10-18 20:57:51,281.33,,1,,"b""b' This issue was moved to -ui#16'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1345,open,closed,2016-10-24 01:39:11,281.33,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1345,open,2,2016-10-18 20:57:51,0.3,,1,,"b""b' moved because there are similar concerns in the zipkin-ui repo'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1345,open,reopened,2018-10-26 07:45:09,365.97,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1345,open,-,-,-,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1356,open,opened,2016-10-26 08:06:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1356,open,title,2016-10-26 08:06:43,00:00,,1,,"b""b' handle cassandra pool busy'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1356,open,body,2016-10-26 08:06:43,00:00,,1,,"b'b"" When there are a lot of in-flight requests", we drop via a BusyPoolException. This notably happens in tests.   There\'s a discussion here about limiting the in-flight requests url Note: in our tests," we batch spans in 100 to avoid this.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1356,open,closed,2016-10-26 09:10:00,63.28,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1356,open,1,2016-10-26 08:06:43,78.9,,1,,"b""b' Problem with ?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1356,open,2,2016-10-26 08:06:43,375.32,,1,,"b""b' possibly! it takes 15m for every attempt to sort this in travis", and quite a fewvarious attempts done today, so not that interested in trying again. circleci is currently stable on cassandra with the extra configurationapplied to it. If that circle starts failing again," will get out the ulimitstick :) url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1356,open,reopened,2017-08-09 02:22:46,1032.77,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1356,open,3,2016-10-26 08:06:43,643.88,,1,,"b""b' reopened cc @ with a bit more in the description'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1356,open,4,2016-10-26 08:06:43,652.58,,1,,"b""b' There are some related notes in the recently announced v1.4 enterprise driver url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1356,open,5,2016-10-26 08:06:43,316.43,,1,,"b""b' Hey @adriancole we see a bunch of errors in our service log as such   '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1356,open,6,2016-10-26 08:06:43,641.75,,,1,"b""b' how are you expecting this to be handled?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1356,open,7,2016-10-26 08:06:43,1368.45,,,1,"b""b' We are using  to manage our docker containers"," zipkin ran fine for 15 mins or so -I noticed this issue is about **BusyPoolException** so ours not related.. will investigate (my guess we may need to consider tuning JVM). Thank you....!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1356,open,8,2016-10-26 08:06:43,1376.18,1,,,"b""b' busy pool would imply the cassandra pool is overrun. perhaps due to a surgeof spans. spans would be dropped in this case. not a cassandra tunerpersonally"," but I suspect increasing resources to account for spikes couldbe possible. could ask experts like @michaelsembwever'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1356,open,9,2016-10-26 08:06:43,125.58,,1,,"b""b' @adriancole I believe this issue is  related"," going to open a new issue. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1356,open,-,-,-,1,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1439,closed,opened,2016-12-16 03:06:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1439,closed,title,2016-12-16 03:06:11,00:00,,1,,"b""b' I have a problem about dependency and tree in zipkin UI'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1439,closed,body,2016-12-16 03:06:11,00:00,,,1,"b'b"" I have get rest and mq span",then report the span to zipkin,"but it\'s not show dependency in zipkin UI and show tree no serviceName  ![image]url   ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1439,closed,closed,2016-12-16 03:35:46,29.58,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1439,closed,reopened,2016-12-16 04:07:26,31.67,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1439,closed,1,2016-12-16 03:06:11,107.57,1,,,"b'b\' ""ms"" would have the endpoint of the local process"," not the remote broker(unless you\\\'ve somehow implemented the brokerThe messaging address(""ma"") will look exactly the same as how we handle theserver address (""sa"") ""binaryAnnotations"": [ {  ""key"": ""ma""","value"": true,  ""endpoint"": {   ""serviceName"": ""mq","ipv4"": ""127.0.0.1""  } }  ] there has been no code for messaging span, yet. so please onlyexperiment with annotations how they are described in the below pullrequest, but don\\\'t depend on it or expect any server changes untilthey are merged. url \''
zipkin	1439	closed	2	lijunyong	2016-12-16 03:06:11	56.27			+1	b""b' @adriancole Thank you,I will change the annotations,but why is black the serviceName in zipkin UI'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
