REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,
Nancy,1486,closed,69,2014-03-10 12:07:44,4.2,,,1,"b'b"" Please don\'t scrap it etc as we use it for our API documentation and use the nuget libs :smile: ""'",,,,,,,,,,,,,,,,
Nancy,1486,closed,closed,2015-08-22 22:20:10,947.1,10,33,28,,,,,,,,,,,,,,,,,
Nancy,1486,closed,70,2014-03-10 12:07:44,1406.33,,,1,"b'b"" Hi", so what is the status of this request? My company is currently starting the development of a project based on a microservices architecture. Nancy is a very good candidate for backend services but we all know that it is mandatory to be able to  the REST API. And Swagger is a nice tool to do it. I don\'t like  with seperate modules because it is the best way to have it disconnected from the implementation. I would really prefer what @liddellj suggests and have the option to augment the metadata at the point a route is defined.Honestly, if we can\'t document a Nancy API other than using Hypermedia Controls," we will certainly reconsider our choice and use . Too bad :(Thank you for your answer""'",,,,,,,,,,,,,
Nancy,1486,closed,-,-,-,10,33,29,,,,,,,,,,,,,,,,,
Nancy,1492,closed,opened,2014-03-21 05:45:56,,,,,,,,,,,,,,,,,,,,,
Nancy,1492,closed,title,2014-03-21 05:45:56,00:00,,1,,"b""b' Additional ScanModes in AssemblyTypeScanner'""",,,,,,,,,,,,,,,,
Nancy,1492,closed,body,2014-03-21 05:45:56,00:00,,1,,"b'b\' Added additional ScanModes: OnlyNancyNamespaceExcludeNancyNamespace These will check for types with namespaces starting with ""Nancy"" instead of excluding whole assembly. This is to address the cases whereby the assembly are embedded in a bigger assembly\''",,,,,,,,,,,,,,,,
Nancy,1492,closed,1,2014-03-21 05:45:56,687.4,,1,,"b""b' Added curly braces added'""",,,,,,,,,,,,,,,,
Nancy,1492,closed,closed,2014-04-02 17:13:20,687.4,0,3,0,,,,,,,,,,,,,,,,,
Nancy,1492,closed,reopened,2014-04-02 17:14:10,0.83,0,3,0,,,,,,,,,,,,,,,,,
Nancy,1492,closed,2,2014-03-21 05:45:56,950.9,,1,,"b""b' @jeff-pang Do you mean when you embed assemblies in others assemblies"," using things like ILMerge or [Costura]url  Where in your code do you make use of these scan modes? '""",,,,,,,,,,,,,,,
Nancy,1492,closed,3,2014-03-21 05:45:56,40.82,,1,,"b""b' Yes", that is correct, or via more traditional way of including the nancy source directly into the project along with other user codes. You can make use of these scanmodes via AppDomainAssemblyTypeScanner," e.g    var providerTypes = AppDomainAssemblyTypeScanner      .TypesOf()      .ToArray();its also possible to override default via nancy bootstrapper'""",,,,,,,,,,,,,
Nancy,1492,closed,4,2014-03-21 05:45:56,611.42,,1,,"b'b"" I don\'t see how commit aca3040d441522b49e39a898d735435b625940e0 relates to assembly scan modes. Does it?""'",,,,,,,,,,,,,,,,
Nancy,1492,closed,5,2014-03-21 05:45:56,292.65,1,,,"b'b\' This commit is not related to assembly scan modes. It is for moving cookies based session into a ""sessions"" sub directly and make way for server based session. Sorry about that", I will create a separate branch for this pull\'',,,,,,,,,,,,,,,
Nancy,1492,closed,6,2014-03-21 05:45:56,126.08,,1,,"b""b' This pull request is merging from my master. Will be creating a new pull request from a branch instead.Edit: the new pull request to replace this one is #1699 '""",,,,,,,,,,,,,,,,
Nancy,1492,closed,closed,2014-09-24 02:55:12,581.03,1,7,0,,,,,,,,,,,,,,,,,
Nancy,1492,closed,-,-,-,1,7,0,,,,,,,,,,,,,,,,,
Nancy,1500,open,opened,2014-04-02 04:25:59,,,,,,,,,,,,,,,,,,,,,
Nancy,1500,open,title,2014-04-02 04:25:59,00:00,,1,,"b""b' Using  in razor view throws error for @((...))'""",,,,,,,,,,,,,,,,
Nancy,1500,open,body,2014-04-02 04:25:59,00:00,,1,,"b'b\' When using the Bundle feature """" inside a razor view it throws an error with thisline. @((...)) I ended up doing this for now.@((...).ToString())\''",,,,,,,,,,,,,,,,
Nancy,1500,open,closed,2014-04-02 12:23:40,477.68,0,2,0,,,,,,,,,,,,,,,,,
Nancy,1500,open,reopened,2014-04-02 12:23:42,0.03,0,2,0,,,,,,,,,,,,,,,,,
Nancy,1500,open,1,2014-04-02 04:25:59,485.68,,1,,"b'b"" What happens if you just do  ? I\'m pretty sure we don\'t want a  dependency in "," so what I\'d suggest you do is create your own extensions method: :+1:""'",,,,,,,,,,,,,,,
Nancy,1500,open,2,2014-04-02 04:25:59,495.92,,1,,"b""b' It spits out the script tag in quotes. The reason I use @((...)) is because that was recommended.url '""",,,,,,,,,,,,,,,,
Nancy,1500,open,3,2014-04-02 04:25:59,739.22,,1,,"b""b' @donnyv  Just use this issue should be closed'""",,,,,,,,,,,,,,,,
Nancy,1500,open,4,2014-04-02 04:25:59,861.27,,,1,"b""b' How awesome would it be if @-valued-minions could close issues? :wink:'""",,,,,,,,,,,,,,,,
Nancy,1500,open,-,-,-,0,5,1,,,,,,,,,,,,,,,,,
Nancy,1528,closed,opened,2014-05-11 09:11:49,,,,,,,,,,,,,,,,,,,,,
Nancy,1528,closed,title,2014-05-11 09:11:49,00:00,,1,,"b'b"" : Unable to locate view \'index\'""'",,,,,,,,,,,,,,,,
Nancy,1528,closed,body,2014-05-11 09:11:49,00:00,1,,,"b'b"" I created a self hosted project by using the Nancy Self host with razor project template. When I hit run all i get is this error message: : Oh noes! -Currently available view engine extensions: sshtml",html,htmLocations inspected: -en-ZA,,-en-ZA,,-en-ZA,,index-en-ZA,indexRoot path: C:\\\\Sandbox\\\\TFS\\\\MusicBox\\\\\\\\bin\\\\Debug I haven\'t made any changes to what was created when I created the project, and I have compared to another project I Created last year with nancy and there are no differences.. So what gives," why does this project template not work?""'",,,,,
Nancy,1528,closed,1,2014-05-11 09:11:49,425.67,,1,,"b""b' You need to set the view files to copy to the output folder or create a custom implementation.'""",,,,,,,,,,,,,,,,
Nancy,1528,closed,closed,2014-05-11 16:17:29,425.67,1,2,0,,,,,,,,,,,,,,,,,
Nancy,1528,closed,2,2014-05-11 09:11:49,20.68,,1,,"b'b"" I have set the view files to copy to output. I will create a custom IRootPathProvider", don\'t see why I should since it the paths it is looking in for the view are correct (). I have noticed that cshtml is not a supported extension," really that is a razor file after all.  I also don\'t see how this can be closed when there is no solution that has gotten it working yet.""'",,,,,,,,,,,,,,
Nancy,1528,closed,3,2014-05-11 09:11:49,5.68,,,1,"b""b' If you have set the views to copy to the output directory then you should not need a custom root provider. If you have made this change and it is still not working"," then please upload your source code somewhere so we can have a look Thanks'""",,,,,,,,,,,,,,,
Nancy,1528,closed,reopened,2014-05-11 16:43:53,26.4,1,3,1,,,,,,,,,,,,,,,,,
Nancy,1528,closed,4,2014-05-11 09:11:49,6.32,1,,,"b""b' Thanks", will do.. I know I am probably doing some thing stupid, but very frustrated as when I last worked with Nancy, it was up and running in five minutes and load razor views. Do you want a specific portion of my code," or the whole solution?'""",,,,,,,,,,,,
Nancy,1528,closed,5,2014-05-11 09:11:49,0.63,,1,,"b""b' whole please... or at least the bare minimum that reproduces the problem :)'""",,,,,,,,,,,,,,,,
Nancy,1528,closed,6,2014-05-11 09:11:49,1.37,,1,,"b""b' Wait cshtml vbhtml'""",,,,,,,,,,,,,,,,
Nancy,1528,closed,7,2014-05-11 09:11:49,5.38,,1,,"b""b' It is installed", I put some code in the ConfigureApplicationContainer and ApplicationStartup methods of my bootstrapper to grab the RazorViewEngine just incase it is not being loaded and it is, but it seems to not being used. When I interrogate my NancyHost to see what view engine it is using," it seems to be only using the SimpleEngine.'""",,,,,,,,,,,,,
Nancy,1528,closed,8,2014-05-11 09:11:49,19.67,1,,,"b""b' Okay", something weird is happening with my solution. I started prepping a copy of my solution and removed all my extra projects that are not needed and suddenly it started working. I have added back all those projects and references and it is still working so I am going to do the same with my working solution and will report back," but for now will close the issue.'""",,,,,,,,,,,,,,
Nancy,1528,closed,9,2014-05-11 09:11:49,24.93,1,,,"b'b"" I have found the issue", and I have attached the source code. In the bootstrapper if you uncomment line  17 then the razor view is loaded. So somehow," Nancy is loading the RazorViewEngine but then ignoring or getting rid of it. What is the best way to share the code with you since I can\'t attach my solution to this issue?""'",,,,,,,,,,,,,,
Nancy,1528,closed,10,2014-05-11 09:11:49,49.28,,1,,"b""b' here is my source code for you: url  the solution is setup to cause the error"," to get it working uncomment line 17 in the bootstrapper: var engine = ();'""",,,,,,,,,,,,,,,
Nancy,1528,closed,11,2014-05-11 09:11:49,521.45,,1,,"b'b"" I\'m experiencing the same issue"," but the () trick is not working for me. Have spent a collective 15 man hours on this so far.  Pretty much same scenario as mrThirsty I can verify BootStrapper is indeed loading and not throwing exceptions""'",,,,,,,,,,,,,,,
Nancy,1528,closed,12,2014-05-11 09:11:49,262.93,,1,,"b""b' similar issue when I set two projects", and hand in a HostConfiguration with  = true in both, and two different uris, localhost:3579 and localhost:3580.  The first project succeeds the second one identical except uri," fails.  '""",,,,,,,,,,,,
Nancy,1528,closed,13,2014-05-11 09:11:49,1030.25,,1,,"b""b' I found that inside the  it was referring to a different version (2.0) while in the references it said version 3.0.  See here for the official answer which got me in the correct direction.... url '""",,,,,,,,,,,,,,,,
Nancy,1528,closed,closed,2017-11-19 14:40:54,1317.02,4,10,1,,,,,,,,,,,,,,,,,
Nancy,1528,closed,14,2014-05-11 09:11:49,818.82,,1,,"b""b' url   This link is not working'""",,,,,,,,,,,,,,,,
Nancy,1528,closed,15,2014-05-11 09:11:49,880.8,,1,,"b""b' When I copied my solution over the Internet", Windows 10 blocked some files without telling me," including the file . Unblocking the file through its properties context menu fixed the issue for me.'""",,,,,,,,,,,,,,
Nancy,1528,closed,-,-,-,4,12,1,,,,,,,,,,,,,,,,,
Nancy,1531,closed,opened,2014-05-14 17:04:06,,,,,,,,,,,,,,,,,,,,,
Nancy,1531,closed,title,2014-05-14 17:04:06,00:00,,1,,"b""b' Should add Indexer or callable to TextResourceFinder'""",,,,,,,,,,,,,,,,
Nancy,1531,closed,body,2014-05-14 17:04:06,00:00,,1,,b'b\' In razor view," we can currently to the following:@to get a translation. What should be very helpful is to be able to do one of the following:@Text("""")or@Text[""""]and", by the same way if we need to indirect the translation@Text(@) or @Text(@)@Text[@) or @Text[@)\'',,,,,,,,,,,,,,
Nancy,1531,closed,1,2014-05-14 17:04:06,558.57,,1,,"b'b\' Here is a patch to be able to use the indexing way:@Text[""""] or @Text[@]  \''",,,,,,,,,,,,,,,,
Nancy,1531,closed,closed,2014-05-15 02:25:36,561.5,0,3,0,,,,,,,,,,,,,,,,,
Nancy,1531,closed,reopened,2014-05-15 02:25:42,0.1,0,3,0,,,,,,,,,,,,,,,,,
Nancy,1531,closed,2,2014-05-14 17:04:06,1139.43,,1,,"b""b' Agreed. Will see to it that this makes its way into  '""",,,,,,,,,,,,,,,,
Nancy,1531,closed,closed,2014-06-12 09:45:46,440.07,0,4,0,,,,,,,,,,,,,,,,,
Nancy,1531,closed,3,2014-05-14 17:04:06,1088.58,,1,,"b'b\' I updated my patch to add the capacity to get attribute from a subproperties:@Text[""""]@[""Attribute""]  \''",,,,,,,,,,,,,,,,
Nancy,1531,closed,4,2014-05-14 17:04:06,1383.73,,,1,"b""b' @savardd would you perhaps consider sending up a pull-request with this change? url would love to have you as a contributor :) Thanks'""",,,,,,,,,,,,,,,,
Nancy,1531,closed,-,-,-,0,5,1,,,,,,,,,,,,,,,,,
Nancy,1538,open,opened,2014-05-22 15:36:56,,,,,,,,,,,,,,,,,,,,,
Nancy,1538,open,title,2014-05-22 15:36:56,00:00,,1,,"b""b' Nancy (Katana Owin Hosting) : Razor Helpers bug ?'""",,,,,,,,,,,,,,,,
Nancy,1538,open,body,2014-05-22 15:36:56,00:00,,,1,b'b\' Hello," I use Nancy on ""Katana Owin Hosting"" with razor engine. (This mean that I use Nancy in standalone app and not in web server like IIS) All works expect one thing : the Razor Helpers. (Not HTML Helpers !)In fact", it work\\\'s when I had the helper in the same template like this **** But it doesn\\\'t work when I try to create a common helper in App_Code directory like this **App_** **** On runtime, I had on the web page : Any idea ? I put a project example on url  Thanks !\'',,,,,,,,,,,,,
Nancy,1538,open,1,2014-05-22 15:36:56,1258.68,,1,,"b""b' Do you think this is a bug or not implemented ?'""",,,,,,,,,,,,,,,,
Nancy,1538,open,closed,2014-05-27 12:35:37,1258.68,0,2,1,,,,,,,,,,,,,,,,,
Nancy,1538,open,reopened,2014-05-27 12:35:56,0.32,0,2,1,,,,,,,,,,,,,,,,,
Nancy,1538,open,2,2014-05-22 15:36:56,37.55,,1,,"b'b"" App_Code is an  folder"," so it\'s not very likely that it\'s going to work outside the scope of  to get it working there would have to be code in the other hosts to do what  does with regard to  those files.""'",,,,,,,,,,,,,,,
Nancy,1538,open,3,2014-05-22 15:36:56,415.48,,1,,"b'b"" So", this is a necro-bump and a  I\'m trying to do something similar. The syntax seems to work well enough within a local cshtml file; however, I can\'t find a way to extract it out anywhere and inject it into my view as needed. I tried doing a partial view reference, and even a reference to as that seems to be the assigned namespace.  I\'m guessing from how the plugin view engine is constructed basically it allows the view templates only local access to the current page being rendered? Even putting it into the parent view doesn\'t preserve its scope, the helper has to exist in the executing code path," or follow the more accepted HtmlHelpers design.""'",,,,,,,,,,,
Nancy,1538,open,4,2014-05-22 15:36:56,674.15,,1,,"b'b"" This feature was never implemented in Nancy\'s Razor view engine. It was being worked on in #1373 and #2028 but neither was ever merged in.  When I ran into this issue I moved my shared helpers into an HtmlHelper extension method. There\'s situations where this isn\'t ideal", or might not work at all, but that was the best I could do short of moving back to  mvc.  When using HtmlHelpers you can reference partial views. I\'ve used this in some spots too so it\'s easier to maintain the html. I have a few of these setup for adding the JS snippets for Google Analaytics, Application Insights," and other similar things.  ""'",,,,,,,,,,,,
Nancy,1538,open,5,2014-05-22 15:36:56,105.97,,,1,"b'b"" Hmm", that\'s a bummer. Was really hoping to keep some of the helpers in razor as the html tags and attributes are a bit verbose. I may try porting it to a partial view as you mentioned. I think it\'d work for my use case," it is a bit strange however. Thanks for sharing your solution!""'",,,,,,,,,,,,,,
Nancy,1538,open,-,-,-,0,5,2,,,,,,,,,,,,,,,,,
Nancy,1630,closed,opened,2014-07-24 12:32:19,,,,,,,,,,,,,,,,,,,,,
Nancy,1630,closed,title,2014-07-24 12:32:19,00:00,,1,,"b""b' Request hangs if ReasonPhrase contains new line character'""",,,,,,,,,,,,,,,,
Nancy,1630,closed,body,2014-07-24 12:32:19,00:00,,1,,"b""b' This sample code demonstrates the issue  '""",,,,,,,,,,,,,,,,
Nancy,1630,closed,1,2014-07-24 12:32:19,465.37,1,,,"b'b"" Unfortunately this is not something we can control because it\'s detailed in the RFC url  where it says  . So including either CR or LF characters is a violation of the specification itself""'",,,,,,,,,,,,,,,,
Nancy,1630,closed,closed,2014-07-27 20:17:41,465.37,1,2,0,,,,,,,,,,,,,,,,,
Nancy,1630,closed,2,2014-07-24 12:32:19,217.58,,,1,"b'b"" This is also something that\'s directly forwarded to the underlying ", e.g. OWIN, , WCF," HttpListener etc. and not something that\'s handled by Nancy itself :smile:""'",,,,,,,,,,,,
Nancy,1630,closed,3,2014-07-24 12:32:19,512.65,1,,,"b'b"" @thecodejunkie @khellang sorry guys", i was probably somewhat unclear here. I _do_ understand it\'s forbidden according to RFC, the problem is that _request hangs indefinitely_," which clearly looks like a bug. I would expect or equivalent. @khellang in case with  : it just throws with message IMO this should be reopened""'",,,,,,,,,,,,,
Nancy,1630,closed,4,2014-07-24 12:32:19,20.12,,1,,"b'b"" You\'re not hooking the unhandled exception hook so the request is just dying", I\'d imagine if you hook that (using the option in HostConfiguration) you\'ll see the request error," it\'s just that nothing is sent to the client because there\'s no default error page.""'",,,,,,,,,,,,,,
Nancy,1630,closed,reopened,2014-07-28 09:36:11,798.5,2,3,1,,,,,,,,,,,,,,,,,
Nancy,1630,closed,5,2014-07-24 12:32:19,48.4,,1,,"b'b"" Reopening until we\'ve gotten confirmation that @grumpydev \'s solution works""'",,,,,,,,,,,,,,,,
Nancy,1630,closed,6,2014-07-24 12:32:19,36.02,,1,,"b""b' @grumpydev setting helps to print the error", but the request still hangs.fair enough, but i believe that the underlying socket connection must be closed," there is no point of holding it'""",,,,,,,,,,,,,
Nancy,1630,closed,7,2014-07-24 12:32:19,111.68,,,1,"b""b' @grumpydev url  =) Close ?'""",,,,,,,,,,,,,,,,
Nancy,1630,closed,8,2014-07-24 12:32:19,121.42,1,,,"b'b"" No one else has reported this issue and this issue seems dead. If not putting the new line doesn\'t cause it to hang then we shouldn\'t worry about trying to handle a deviation of the specification. IMO.  Closing for now. ""'",,,,,,,,,,,,,,,,
Nancy,1630,closed,closed,2015-08-23 14:05:33,269.37,3,5,2,,,,,,,,,,,,,,,,,
Nancy,1630,closed,9,2014-07-24 12:32:19,70.62,,1,,"b""b' +1 FWIW \\xf0\\x9f\\x98\\x8a '""",,,,,,,,,,,,,,,,
Nancy,1630,closed,10,2014-07-24 12:32:19,1161.07,,1,,"b""b' Workaround to be added in the bootstrapper to avoid request hanging in such case: '""",,,,,,,,,,,,,,,,
Nancy,1630,closed,-,-,-,3,7,2,,,,,,,,,,,,,,,,,
Nancy,1648,open,opened,2014-08-06 14:58:29,,,,,,,,,,,,,,,,,,,,,
Nancy,1648,open,title,2014-08-06 14:58:29,00:00,,1,,"b""b' '""",,,,,,,,,,,,,,,,
Nancy,1648,open,body,2014-08-06 14:58:29,00:00,,,1,"b'b"" Sooooo @davidwhitney has created some helpers for ", which can currently be found here: url  He\'s put in a huge effort which is great. I figured I would open this up for @ and @-valued-minions to discuss possibly pulling the main repo into NancyFX and making David an owner, and pulling the docs into the main docs, and basically adopting the helper library plugin. It would be a huge bonus," I know a lot of people have asked for helpers over the last year or so.  Thoughts?""'",,,,,,,,,,,,
Nancy,1648,open,1,2014-08-06 14:58:29,2.67,,,1,"b'b"" Do we think this should be bundled with the Razor viewengine or as a seperate package? Just wondering what uses may say. I\'m fine with either TBH""'",,,,,,,,,,,,,,,,
Nancy,1648,open,2,2014-08-06 14:58:29,2.25,,1,,"b'b"" I\'m all for a separate package", I prefer opt-in.  Personally I would never use the helpers," I don\'t use them in MVC and I would never use them in Razor. So my personal opinion is that it should be opt in.""'",,,,,,,,,,,,,,
Nancy,1648,open,3,2014-08-06 14:58:29,1.63,,,1,"b'b\' For what it\\\'s worth I\\\'m easy! I think an additional library follows the current pattern in the framework so it\\\'s no more of a leap than ""oh I need a view engine""\''",,,,,,,,,,,,,,,,
Nancy,1648,open,4,2014-08-06 14:58:29,2.62,1,,,"b'b"" Just wondering those users that come from MVC etc may find it odd that they have Razor installed but when they type they don\'t see the extensions but then have to find out they need to opt-in??""'",,,,,,,,,,,,,,,,
Nancy,1648,open,5,2014-08-06 14:58:29,5.38,,1,,b'b\' To support that it\\\'d help users fall into the pit of success, and it doesn\\\'t have any external dependencies, so it\\\'d certainly be low-impact just means more code in core assemblies. Don\\\'t have a real strong opinion. It wouldn\\\'t bother me that it was an additional library," but it _is_ obviously easier if you\\\'re just expecting ""mvc-like"" behaviour.\''",,,,,,,,,,,,,
Nancy,1648,open,6,2014-08-06 14:58:29,4.15,,1,,"b""b' Yup its tricky cause helpers are built in with  but Nancy uses the opt-in approach'""",,,,,,,,,,,,,,,,
Nancy,1648,open,7,2014-08-06 14:58:29,5.18,,,1,"b'b\' The question ""are HTML helpers core to using Razor"" seems relevant. They _aren\\\'t_ core", but they _are_ a huge help if you\\\'re doing UI driven mvc-style web things which leads me to believe they\\\'re a web-framework level concern, rather than a view engine one. If as a consensus, the feeling is lowering the barrier to entry for doing web-ui-mvc-stuff is of higher importance they should probably be in the core. Otherwise," they are optional add-ins. There\\\'s a good case for both. So an issue of ""accessibility to migrating users"" vs. ""framework design principles"". Which is more important?\''",,,,,,,,,,,,
Nancy,1648,open,8,2014-08-06 14:58:29,5.9,,,1,"b""b' Lets leave @thecodejunkie to decide that one :laughing: '""",,,,,,,,,,,,,,,,
Nancy,1648,open,9,2014-08-06 14:58:29,1.97,,,1,"b""b' Ha! Indeed!'""",,,,,,,,,,,,,,,,
Nancy,1648,open,10,2014-08-06 14:58:29,0.1,,,1,"b'b"" Please take this with the knowledge that I am a complete newb in web dev. I haven\'t ever worked on a production site.  It was a little  when I typed @Html and didn\'t get intelliisense on my initial Nancy prototype.  From a pit of success stand point I think that having it part of the Nancy Razor ViewEngine assembly is a good thing.  I can understand opt-in as well. The down side I see with the opt in solution is that it forces me to read documentation to find it. My typical workflow with new tech usually is to read as little doc as possible", attempt to use the tech (delightful if I can get ti to work without reading more doc), then go back and read the fine print if needed.  Maybe that\'s atypical, but I am guessing not :) Also consider that there is a lot of documentation out there for Razor, not Nancy  Razor.  Making Nancy\'s engine feel as close as possible means that you inherit a lot of free documentation. What about a hybrid solution, which includes David\'s helpers by default," but also has an injection point to override with another set of helpers? ""'",,,,,,,,,,
Nancy,1648,open,11,2014-08-06 14:58:29,85.23,,,1,b'b\' Nice work. Agree with pulling it under the umbrella). If it has externaldependencies (other than Nancy releated) or will be released on a separateschedule then separate package, otherwise import. (I don\\\'t feel thatstrongly either way).On 6 Aug 2014 17:01,"Jonathan Channon"" notifications@ wrote:\''
Nancy	1648	open	closed	 - 	2014-08-06 20:39:05	340.6	1	4	8
Nancy	1648	open	12	jchannon	2014-08-06 14:58:29	225.82		+1		b""b' You might want to reopen it though :)'",,,,,,,,,,,,,,
Nancy,1648,open,13,2014-08-06 14:58:29,112.47,,1,,"b'b"" This past week I\'ve been working on the exact same thing so this gets my vote to be pulled in. I think it might be worth moving some of the stuff into Nancy\'s core even if the Html helpers themselves are in their own project. Things like the and (I called this  ) could be useful across view engines and other add-ins. My implementation was going to take this a bit farther though. I wanted the client-side validation and markup generators to be swappable. This way you could use the default ones that didn\'t do anything special or have ones for libraries like Bootstrap", Foundation," [Parsley]url  or [jQuery Unobtrusive Validation]url ""'",,,,,,,,,,,,,,
Nancy,1648,open,reopened,2014-08-07 01:52:52,313.78,1,6,8,,,,,,,,,,,,,,,,,
Nancy,1648,open,14,2014-08-06 14:58:29,546.1,1,,,"b'b"" :panda_face: Oops didn\'t mean to close it. Doh..""'",,,,,,,,,,,,,,,,
Nancy,1648,open,15,2014-08-06 14:58:29,985.92,,1,,"b""b' Any news on the topic?'""",,,,,,,,,,,,,,,,
Nancy,1648,open,16,2014-08-06 14:58:29,1080.88,,,1,"b'b"" Is this still something that may get merge in Nancy proper? This would make using Nancy so much easier. When I first started using it I figured I was just missing something since I was using the Razor engine but couldn\'t use all the methods I was used to in the cshtml.  I have gone back to Nancy a few times now and finally found this today. At the very least it might be worth mentioning in the documentation that the htmlhelper is not implemented. Mentioning the htmlhelper in the documentation will prevent people from spending lots of time trying to find a missing nuget package or checking their configuration.  I suppose I should say though  that this project is still really awesome. I am using it for a web page for monitoring my UI automation on our virtual machines. This is really great since I know the web server is running from a logged in user who has a desktop instead of having to guess whether IIS will have access to run the UI automation. Thank you for the work on this.""'",,,,,,,,,,,,,,,,
Nancy,1648,open,-,-,-,2,7,9,,,,,,,,,,,,,,,,,
Nancy,1653,closed,opened,2014-08-10 11:32:49,,,,,,,,,,,,,,,,,,,,,
Nancy,1653,closed,title,2014-08-10 11:32:49,00:00,,1,,"b""b' Moved  to INancyModule'""",,,,,,,,,,,,,,,,
Nancy,1653,closed,body,2014-08-10 11:32:49,00:00,,1,,"b'b"" Superseeds PR #1472 Add\'s missing XML Comment and moves  to the This allows the module to be mocked for use in 3rd party app testing. i.e in SimpleAuthentication library we have an class which has the module passed into"," however this cannot be tested without attempting to mock the entire NancyModule. ""'",,,,,,,,,,,,,,,
Nancy,1653,closed,1,2014-08-10 11:32:49,798.2,1,,,"b'b"" Hi guys", I\'m out of league here with trying to help resolve this issue especially since I sorta raised this issue. What I\'ve got here are some real test code which I think might help _highlight_ the problem more. I know you guys know what\'s going on .. but I feel that if I can provide you with some use-case _tests_ .. it might help in some way. To start off, this code is from my new branch. In this library, the developer needs to implement an interface to complete the callback from the Provider. Only they know what they want to do when some user information comes back from Google, FB, etc. [Here\'s the interface signature]url  Notice how I\'m passing in an ? this is so we can pass in a faked version.  Now lets [see some test code]url  which i would _like_ to have ... So pretty simple so far...  but we need some context .. so .. for it\'s [time for the money shot]url  ... It\'s a pretty simplistic and contrite example," but this is a unit test after all.What\'s important here is that a user might need to do the following:Render some view (ie. thanks for signing in or we need more info to complete this sign in process).Redirect somewhere And there is no View property on the _current_ interface. ![image]url  So yeah I totally get that you guys know all this .. I just thought that by adding some code examples it might give some other clarity or help to the problem. And right now I can\'t go on until this is resolved :cry:  ![]url ""'",,,,,,,,,,
Nancy,1653,closed,2,2014-08-10 11:32:49,1271.18,,1,,"b""b' @-valued-minions Ok this is ready to be pulled.  @PureKrome when this is in the next release (or CI builds) you can do:  '""",,,,,,,,,,,,,,,,
Nancy,1653,closed,3,2014-08-10 11:32:49,40.03,,,1,"b""b' Yay! ![yay]url '""",,,,,,,,,,,,,,,,
Nancy,1653,closed,closed,2014-10-08 00:02:34,749.75,1,3,1,,,,,,,,,,,,,,,,,
Nancy,1653,closed,reopened,2014-10-09 08:51:25,528.85,1,3,1,,,,,,,,,,,,,,,,,
Nancy,1653,closed,closed,2014-10-09 09:29:58,38.55,1,3,1,,,,,,,,,,,,,,,,,
Nancy,1653,closed,reopened,2014-10-09 09:31:34,1.6,1,3,1,,,,,,,,,,,,,,,,,
Nancy,1653,closed,closed,2014-10-09 09:32:44,1.17,1,3,1,,,,,,,,,,,,,,,,,
Nancy,1653,closed,-,-,-,1,3,1,,,,,,,,,,,,,,,,,
Nancy,1654,closed,opened,2014-08-12 21:45:54,,,,,,,,,,,,,,,,,,,,,
Nancy,1654,closed,title,2014-08-12 21:45:54,00:00,,1,,"b""b' BrowserResponseExtensions extended range of valid HttpStatusCodes'""",,,,,,,,,,,,,,,,
Nancy,1654,closed,body,2014-08-12 21:45:54,00:00,,1,,"b'b"" The extension ShouldHaveRedirectedTo only allowed for \'303 See Other\' in the BrowserResponse Status", which is the default behaviour of the RedirectResponse class.  However there are 2 other valid statuses and if you invoked the RedirectResponse directly using either of these, the testing extension method failed," so I extended the check to include those other two statuses.""'",,,,,,,,,,,,,
Nancy,1654,closed,1,2014-08-12 21:45:54,703.93,,,1,"b""b' Nice! Looks like the indentation of the file got screwed up though.. probably a tabs vs spaces problem'""",,,,,,,,,,,,,,,,
Nancy,1654,closed,2,2014-08-12 21:45:54,88.72,,,1,"b'b"" Aaah"," no it\'s resharper tidying up automagically I think.  As far as I can see the only difference on indentation is to do with sub dependencies (the \'using\' statements).  I\'ve had a hunt around and can\'t see how you\'d prefer these formatted.  So 1) is there a guide somewhere?2) do you want me to make the changes and push them to this branch?""'",,,,,,,,,,,,,,,
Nancy,1654,closed,closed,2014-08-13 10:58:33,792.65,0,2,2,,,,,,,,,,,,,,,,,
Nancy,1654,closed,reopened,2014-08-13 10:59:14,0.68,0,2,2,,,,,,,,,,,,,,,,,
Nancy,1654,closed,3,2014-08-12 21:45:54,1.0,,1,,"b""b' No need to close this. Just fix it and push again to the same branch'""",,,,,,,,,,,,,,,,
Nancy,1654,closed,4,2014-08-12 21:45:54,16.15,1,,,"b""b' Sorry"," fat fingers I managed to click the wrong button :-1: '""",,,,,,,,,,,,,,,
Nancy,1654,closed,5,2014-08-12 21:45:54,1324.48,,,1,"b'b"" Pushed the indentation fixes to this branch hope it\'s OK now!""'",,,,,,,,,,,,,,,,
Nancy,1654,closed,6,2014-08-12 21:45:54,18.47,,,1,"b""b' Looks like something went wrong with the rebase there. Did you follow the guide in []url  ![2014-08-14_11-37-25]url '""",,,,,,,,,,,,,,,,
Nancy,1654,closed,7,2014-08-12 21:45:54,1419.23,,1,,"b'b"" I thought I had almost certainly user error.  Rebased again and pushed"," if there\'s still a problem I\'ll close this pull request and start again.""'",,,,,,,,,,,,,,,
