REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1243,closed,3,2014-11-06 20:48:37,1041.93,,1,,"b""b' I agree about adding this to the documentation at least.  Subprotocols is an integral part of websockets so why not have it directly in the API?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1243,closed,4,2014-11-06 20:48:37,4.53,,1,,"b""b' Yeah"," this should have first-class support. Want to submit a PR?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1243,closed,reopened,2015-09-07 14:01:21,1046.47,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1243,closed,5,2014-11-06 20:48:37,17.08,1,,,"b'b"" I will if I get some time over... Just not that familiar with the Tornado source"," so I\'d be afraid to break something. I guess this should be a quite trivial change though :) ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1243,closed,6,2014-11-06 20:48:37,509.63,,1,,"b""b' Client-side subprotocol support is coming in Tornado 5.1'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1243,closed,closed,2018-06-10 22:48:04,526.72,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1243,closed,-,-,-,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1368,closed,opened,2015-03-05 07:46:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1368,closed,title,2015-03-05 07:46:41,00:00,,1,,"b""b' Blog demo uses deprecated GoogleMixin'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1368,closed,body,2015-03-05 07:46:41,00:00,,1,,"b""b' I try run "," it display need change anything?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1368,closed,1,2015-03-05 07:46:41,333.77,,1,,"b""b' Yes", the blog demo is using the deprecated GoogleMixin, and needs to be updated to use GoogleOAuth2Mixin. Google no longer allows the older protocol for unregistered domains," and will soon be turning it off completely.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1368,closed,closed,2015-03-06 06:43:02,1376.35,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1368,closed,reopened,2015-03-06 13:42:47,419.75,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1368,closed,2,2015-03-05 07:46:41,438.75,,1,,"b""b' Today I updated the blog demo to use its own  login instead of GoogleMixin.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1368,closed,closed,2015-03-29 20:39:12,416.42,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1368,closed,-,-,-,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1414,open,opened,2015-04-10 02:36:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1414,open,title,2015-04-10 02:36:55,00:00,,1,,"b""b'  on how to write non-blocking drivers to support Tornado IOLoop'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1414,open,body,2015-04-10 02:36:55,00:00,,,1,"b""b' Need official extensive  with examples on how to write non-blocking networking IO based drivers to interact with external application.That would be nice addon for developers who want to write libraries around Tornado. And it will benefit tornado community.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1414,open,1,2015-04-10 02:36:55,798.35,,1,,"b""b' Can you elaborate on what you mean exactly (maybe a use case you have in mind)? I have made several demo programs for myself to test things out and have thought about combining them into a full-fledged demo.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1414,open,2,2015-04-10 02:36:55,326.75,1,,,"b""b' What I meant", for example, lets pretend there is no Redis client available which supports Tornado. One that is officially available is blocking. So how should one proceed with analyzing blocking area," and what API to use to make it async (). How to read chunk when available on socket and when to yield control back to main loop. The best practices and supplements. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1414,open,3,2015-04-10 02:36:55,602.97,,,1,"b""b' @rskumar  thats very good proposal. I believe @ajdavis  will be able to enlighten us when he free. He is developer of Motor driver for Tornado and active contributor of Tornado. His blog usually wrote about how motor is implemented. url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1414,open,4,2015-04-10 02:36:55,728.85,,1,,"b'b"" @rskumar I don\'t have anything so complex as manually connecting to a redis server", but I did make a proof of concept TCP echo  [here]url  Another alternative for tasks suitable for running in the background might be to use the decorator combined with to notify the IO loop that a result is ready. I think this method works quite well in many cases for applications, though it might be less suitable for a library," in which case coroutines probably make more sense.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1414,open,closed,2015-11-21 20:54:07,1097.2,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1414,open,5,2015-04-10 02:36:55,80.95,1,,,"b""b' closed by mistake.. Reopening it again'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1414,open,reopened,2015-11-21 20:54:47,0.67,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1414,open,-,-,-,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1468,closed,opened,2015-07-24 01:55:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1468,closed,title,2015-07-24 01:55:39,00:00,,1,,"b""b' fix Content-Type for gzip in StaticFileHandler'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1468,closed,body,2015-07-24 01:55:39,00:00,,1,,"b""b' Python mimetypes module only recognizes gzip as the encoding. This willdetect a gzip encoding from mimetypes and make sure the Content-Typeends up as  This replaces #1465.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1468,closed,1,2015-07-24 01:55:39,33.17,,,1,"b'b"" This looks good"," but can you add a test for it? You can add some small files with or extensions in and test for them in  . You\'ll also need to add the new data files to and  .""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1468,closed,2,2015-07-24 01:55:39,50.4,,1,,"b'b"" OK"," I\'ll create a new PR with both the test and the fixes.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1468,closed,closed,2015-07-30 03:19:13,83.57,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1468,closed,3,2015-07-24 01:55:39,1.7,,1,,"b'b"" You don\'t have to close this PR; you can just push a new commit to the branch. It\'s usually better to re-use an existing PR to keep all the discussion about a change in one place.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1468,closed,4,2015-07-24 01:55:39,2.62,,1,,"b""b' Oh"," OK. Reopening and pushing new changes.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1468,closed,reopened,2015-07-30 03:23:32,4.32,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1468,closed,5,2015-07-24 01:55:39,49.5,,1,,"b'b"" Some of the test failures aren\'t your fault; rebase or merge to get fixes for the  stuff. You also need to replace a set literal in the test for python 2.6 compatibility.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1468,closed,6,2015-07-24 01:55:39,1005.15,,1,,"b""b' OK"," rebased and fixed.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1468,closed,closed,2015-07-31 01:10:48,1307.27,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1468,closed,-,-,-,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1499,closed,opened,2015-08-24 15:49:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1499,closed,title,2015-08-24 15:49:29,00:00,,1,,"b""b' PEP-0492: Infinite loop in convert_yielded'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1499,closed,body,2015-08-24 15:49:29,00:00,,1,,"b""b' Trying to await more than two coroutines nested starts an infinite loop. Am I using everything correctly ?  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1499,closed,1,2015-08-24 15:49:29,174.87,,1,,"b'b"" I wrote a wrap for awaiting multiple coroutines. Even though I can\'t guarantee the efficiency"," it just works for me.  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1499,closed,2,2015-08-24 15:49:29,778.77,,1,,"b""b' @zguangyu : What you propose does not do what (or yielding a list of futures for tornado coroutines) does. The important thing here is to start _every_ coroutines and then to wait for all to complete", not start the first one, wait for completion, start the second one, wait for completion, \\xe2\\x80\\xa6 With a bit more testing," I just realized the problem has nothing to do with but rather with the number of nested coroutines: This fails just as well with an infinite recursion loop. I will update the first post'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1499,closed,3,2015-08-24 15:49:29,337.82,,1,,"b'b"" I was missing the here"," hence why the coroutines weren\'t handled correctly.The error could be a bit more explicit though""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1499,closed,closed,2015-08-25 13:20:56,1291.45,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1499,closed,4,2015-08-24 15:49:29,81.33,,,1,"b'b"" Hmm", that shouldn\'t be happening.  The infinite recursion is because requires PEP 492 Awaitables to ultimately result in objects that can be yielded to the Tornado coroutine runner. The problem is that while we can always tell when an object is Awaitable, whether it is yieldable depends on which packages have been imported. In this case, are yieldable only if has been imported. I\'m not sure if there\'s any good way to detect this and handle it more gracefully than a stack overflow. Maybe we should import asyncio and make yieldable by default (when asyncio is available)," although I\'m not sure it makes much difference since any realistic use of will require the IOLoop configuration (as you saw here  requires the the asyncio event loop to be running).""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1499,closed,reopened,2015-08-25 14:42:16,81.33,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1499,closed,closed,2015-09-15 03:42:29,780.22,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1499,closed,-,-,-,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1616,closed,opened,2015-12-21 08:53:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1616,closed,title,2015-12-21 08:53:07,00:00,,1,,"b""b' how to upload files with AsyncHTTPClient'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1616,closed,body,2015-12-21 08:53:07,00:00,,1,,"b'b"" if using requests", codes like: data = {...}addr = \'...\'with file( ... ) as f:   response = ( addr, data = data," files = { \'file\': f } ) please show me the async code using AsyncHTTPClient.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1616,closed,1,2015-12-21 08:53:07,1091.52,,1,,"b""b' The purpose of the issue tracker is to report bugs or feature requests for Tornado. Questions like this are better suited for the mailing list or stack overflow.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1616,closed,closed,2015-12-22 03:04:38,1091.52,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1616,closed,2,2015-12-21 08:53:07,38.93,,1,,"b""b' there are same questions already in stackoverflow. but no answer.if this feature is not exist. regard this as a feature request.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1616,closed,3,2015-12-21 08:53:07,550.72,,1,,b'b\' I have the same problem, all I want is as following but I am not sure how to do that : = AsyncHTTPClient()(," \\\\        method = ""POST""", \\\\        request_timeout = 10," \\\\        files = {""f1"": ""./""","f2"":""./""}, \\\\ ### upload files to HttpServer        body = (params, ensure_ascii = False), \\\\        callback = )     #ioloop will run continually     ().start()\''
tornado	1616	closed	4	ajdavis	2015-12-21 08:53:07	43.25		+1		b""b' This is a plausible example of uploading a file with AsyncHTTPClient: url  I agree it could be a useful feature for AsyncHTTPClient to support file upload more easily. Multipart form encoding is not in the Python standard library so each HTTP implementation has to implement its own eventually. _Or_, since file upload with AsyncHTTPClient is easily implemented without any changes to Tornado itself, this would make a useful little standalone package.'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1616,closed,5,2015-12-21 08:53:07,772.2,,,1,"b""b' Omm"," Thank you for your kindly reply.  Indeed I use the way as your link to send a file instead of AsyncHTTPClient.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1616,closed,6,2015-12-21 08:53:07,639.17,1,,,"b'b\' Here\\\'s an example. Run this file-receiver server in one terminal window: Create two files in the local directory named ""foo"" and ""bar"" with any contents", and run this file in another terminal window (I\\\'ve tried to make it compatible with Python 2.7 or Python 3):  \'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1616,closed,7,2015-12-21 08:53:07,0.52,,,1,"b'b"" @bdarnell what\'s a good next step on this ticket? Shall I add this to  ?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1616,closed,8,2015-12-21 08:53:07,93.4,,1,,"b'b"" @saintthor I just updated my example to use a streaming upload"," and to set each file\'s mime-type correctly.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1616,closed,reopened,2016-11-01 14:42:49,698.18,1,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1616,closed,9,2015-12-21 08:53:07,741.7,,,1,"b""b' that is perfect.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1616,closed,10,2015-12-21 08:53:07,199.6,,,1,"b""b' Yeah", I think checking this in as an example is a good idea. We might even want two versions of the file-upload example: one like this with the wrapper," and one that uploads the raw file with a PUT (and therefore can use streaming requests on the server side). We probably want to recommend the PUT version to users who are not constrained by backwards compatibility with HTML forms. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1616,closed,closed,2016-11-20 09:14:48,1111.98,1,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1616,closed,11,2015-12-21 08:53:07,1179.42,,1,,"b""b' Add mutiple args support"," files and params any. used in my testcase.  url  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1616,closed,-,-,-,1,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1670,closed,opened,2016-03-21 16:08:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1670,closed,title,2016-03-21 16:08:12,00:00,,1,,"b'b"" When Use : \'GZipContentEncoding\' object has no attribute \'_gzip_file\'""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1670,closed,body,2016-03-21 16:08:12,00:00,,1,,"b'b\'  File ""D:\\\\Python3.4.3\\\\lib\\\\site-packages\\\\tornado-4.3-py3.4-win32.egg\\\\tornado\\\\""", line 781," in render    (html)  File ""D:\\\\Python3.4.3\\\\lib\\\\site-packages\\\\tornado-4.3-py3.4-win32.egg\\\\tornado\\\\""", line 932," in finish    (include_footers=True)  File ""D:\\\\Python3.4.3\\\\lib\\\\site-packages\\\\tornado-4.3-py3.4-win32.egg\\\\tornado\\\\""", line 891, in flush    chunk = (chunk," include_footers)  File ""D:\\\\Python3.4.3\\\\lib\\\\site-packages\\\\tornado-4.3-py3.4-win32.egg\\\\tornado\\\\""", line 2763, in transform_chunk    (chunk)  AttributeError: \\\'GZipContentEncoding\\\' object has no attribute \\\'_gzip_file\\\'\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1670,closed,1,2016-03-21 16:08:12,1274.22,1,,,"b""b' Something weird is going on. This line is only reached when is true"," and in that case always sets  . Can you post a complete code sample that demonstrates the error?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1670,closed,2,2016-03-21 16:08:12,451.27,,1,,"b""b' Closing as unreproducible. Feel free to reopen if you can post more complete reproduction instructions.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1670,closed,closed,2016-04-03 20:53:41,285.48,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1670,closed,3,2016-03-21 16:08:12,438.65,1,,,"b'b"" I\'m sorry to reply you so long.I am try to write a Proxy Server\\xe3\\x80\\x82the Server recv Client\'s Request","then use HttpClient().fetch to get response and back to client  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1670,closed,4,2016-03-21 16:08:12,993.3,1,,,"b'b"" I still don\'t see what\'s going on. The stack trace you posted in the first message is in  ", so it\'s not coming from  . Also, from the line numbers there," is being called _after_ (because is set). There\'s no call to visible here but it looks like there\'s something going on outside the code that you\'ve posted.  Are you doing anything with threads? That\'s one way something weird like this might happen.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1670,closed,5,2016-03-21 16:08:12,423.02,,1,,"b'b"" I\'m not doing anything with threads"," I just  listen client\'s request then use asynchttpclient remote request and response back to client\\xe3\\x80\\x82like this:  client request -remote server ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1670,closed,6,2016-03-21 16:08:12,338.65,,1,,"b""b'  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1670,closed,7,2016-03-21 16:08:12,301.95,,,1,"b'b"" Thanks for the more complete example. I\'ve added the imports and other bits necessary to actually run it"," and it\'s working for me. I tested with  . Do you have a specific example of a request that is causing this to fail?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1670,closed,8,2016-03-21 16:08:12,3.73,1,,,"b""b' Sorry", as you know, this for http Proxy server,,the request is so much,and  some web test ok, some request error,"Thanks for your help!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1670,closed,9,2016-03-21 16:08:12,11.6,,1,,b'b\' Test China popular chat soft named QQ\\xef\\xbc\\x8c  [E 160410 22:47:03 web:1524] Uncaught exception GET url  (127.0.0.1)  HTTPServerRequest(protocol=\\\'http\\\', host=\\\'\\\', method=\\\'GET\\\', uri=\\\'url  version=\\\'\\\', remote_ip=\\\'127.0.0.1\\\', headers={\\\'Host\\\': \\\'\\\', \\\'Upgrade-Insecure-Requests\\\': \\\'1\\\', \\\'Accept-Encoding\\\': \\\'gzip, deflate, sdch\\\', \\\'Accept\\\': \\\',+xml,;q=0.9,,_/_;q=0.8\\\', \\\'User-Agent\\\': \\\' (Windows NT 6.3; WOW64)  (KHTML, like Gecko)  \\\', \\\'Cookie\\\': \\\'ts_uid=; eas_sid=e1v4D5r7m7R980T8O3h8m2g4L8; pgv_pvid=6839864088; ptui_loginuin=793556434@; luin=o0793556434; lskey=000100003153706e05580f4367fdc8b4815828becd1360835c8c626e23b235bb6b6bbbe2ed9ed56243322fec; ptcz=2b2ec554a520a51788c9cf0d9815687ef841ced1928efb1b23371338f8d4efe0; pt2gguin=o0892768447; uin=o0892768447; skey=@m1l1Ymebc; qm_username=892768447; qm_sid=94e78a273be92b968ed24a31db196aa2,qakVzcFpHUEJHaldDanFRNW81aTI0WUpoSkt1UndKRVZnUlV3WVdzQnJHb18.; qqmusic_uin=; qqmusic_key=; qqmusic_fromtag=; pgv_info=ssid=s5110283928; ptisp=ctc\\\', \\\'Accept-Language\\\': \\\'zh-CN,"zh;q=0.8\\\'})  Traceback (most recent call last):  File ""G:\\\\\\xe5\\x90\\x8c\\xe6\\xad\\xa5\\xe7\\x9b\\x98\\\\Workspace\\\\PythonProject\\\\Capture\\\\""", line 150," in get    (response)  File ""G:\\\\\\xe5\\x90\\x8c\\xe6\\xad\\xa5\\xe7\\x9b\\x98\\\\Workspace\\\\PythonProject\\\\Capture\\\\""", line 123," in handle_response    (body)  # \\xe5\\x8f\\x91\\xe9\\x80\\x81\\xe7\\xbb\\x99\\xe5\\xae\\xa2\\xe6\\x88\\xb7\\xe7\\xab\\xaf  File ""D:\\\\Python3.4.3\\\\lib\\\\site-packages\\\\tornado-4.3-py3.4-win32.egg\\\\tornado\\\\""", line 932," in finish    (include_footers=True)  File ""D:\\\\Python3.4.3\\\\lib\\\\site-packages\\\\tornado-4.3-py3.4-win32.egg\\\\tornado\\\\""", line 872, in flush    chunk," include_footers)  File ""D:\\\\Python3.4.3\\\\lib\\\\site-packages\\\\tornado-4.3-py3.4-win32.egg\\\\tornado\\\\""", line 2736, in transform_first_chunk    headers[\\\'Vary\\\'] += b\\\'," Accept-Encoding\\\'  TypeError: Can\\\'t convert \\\'bytes\\\' object to str implicitly [E 160410 22:47:03 web:953] Cannot send error response after headers written[E 160410 22:47:03 web:963] Failed to flush partial response  Traceback (most recent call last):  File ""G:\\\\\\xe5\\x90\\x8c\\xe6\\xad\\xa5\\xe7\\x9b\\x98\\\\Workspace\\\\PythonProject\\\\Capture\\\\""", line 150," in get    (response)  File ""G:\\\\\\xe5\\x90\\x8c\\xe6\\xad\\xa5\\xe7\\x9b\\x98\\\\Workspace\\\\PythonProject\\\\Capture\\\\""", line 123," in handle_response    (body)  # \\xe5\\x8f\\x91\\xe9\\x80\\x81\\xe7\\xbb\\x99\\xe5\\xae\\xa2\\xe6\\x88\\xb7\\xe7\\xab\\xaf  File ""D:\\\\Python3.4.3\\\\lib\\\\site-packages\\\\tornado-4.3-py3.4-win32.egg\\\\tornado\\\\""", line 932," in finish    (include_footers=True)  File ""D:\\\\Python3.4.3\\\\lib\\\\site-packages\\\\tornado-4.3-py3.4-win32.egg\\\\tornado\\\\""", line 872, in flush    chunk," include_footers)  File ""D:\\\\Python3.4.3\\\\lib\\\\site-packages\\\\tornado-4.3-py3.4-win32.egg\\\\tornado\\\\""", line 2736, in transform_first_chunk    headers[\\\'Vary\\\'] += b\\\', Accept-Encoding\\\'  TypeError: Can\\\'t convert \\\'bytes\\\' object to str implicitly  \''
tornado,1670,closed,10,2016-03-21 16:08:12,43.73,,,1,b'b\' Aha! That is the real problem. We don\\\'t handle preexisting headers correctly on python 3. Furthermore," an error in the ""transform"" phase leaves things in a broken state. \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1670,closed,reopened,2016-04-10 15:28:20,1114.65,4,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1670,closed,11,2016-03-21 16:08:12,3.98,,,1,"b'b"" Ok! this maybe some error", I like tornado very much," it\'s very good. thanks!!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1670,closed,closed,2016-04-24 00:11:54,523.57,4,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1670,closed,-,-,-,4,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1861,closed,opened,2016-10-15 11:18:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1861,closed,title,2016-10-15 11:18:40,00:00,,1,,"b'b"" RedirectHandler re substitution doesn\'t work""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1861,closed,body,2016-10-15 11:18:40,00:00,,1,,"b""b' ### Code  ### visit will raise TypeError: get() takes 1 positional argument but 2 were given  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1861,closed,1,2016-10-15 11:18:40,40.4,,1,,"b'b"" Tornado doesn\'t support pattern-matching redirects like that. Is that Apache mod_redirect syntax? You can implement something like this yourself using syntax like instead of regex substitution syntax like  :  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1861,closed,closed,2016-10-15 11:59:04,40.4,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1861,closed,2,2016-10-15 11:18:40,8.42,,,1,"b""b' thanks"," but this code is on [url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1861,closed,reopened,2016-10-15 12:32:25,33.35,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1861,closed,3,2016-10-15 11:18:40,29.93,1,,,"b'b"" Apologies"," I didn\'t know about that code in the docs. @bdarnell did RedirectHandler ever really work that way?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1861,closed,4,2016-10-15 11:18:40,869.93,,1,,"b""b'   This code will get the same exception in Python 3.5.2 and Python 2.7.12. Tornado 4.4.2.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1861,closed,5,2016-10-15 11:18:40,513.75,1,,,"b'b"" Hmm", I wonder what I was thinking when I wrote that in the docs. This has never worked (the code in question has been untouched since the first git commit in 2009). We should just remove it from the docs for now, although it\'s not a bad idea to support this (and the syntax is a better fit than the syntax," as you point out). ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1861,closed,6,2016-10-15 11:18:40,10.48,,1,,"b""b' no"," the problem is not the regex substitution syntax. His code will raise the same exception.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1861,closed,7,2016-10-15 11:18:40,17.88,,1,,"b'b"" Not if the method is changed from to  . Then I\'m pretty sure it will work (or at least raise a different exception). ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1861,closed,8,2016-10-15 11:18:40,826.25,,1,,"b""b' I can implement this if neither of you has started on it yet.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
