REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3893,closed,5,2015-06-03 20:02:22,16.57,,,1,b'b\' If you ask me," is the only _useful_ ""form helper""", as it does make a lot of heavy lifting for you, while with the rest of them you just write PHP code instead of HTML, but with no functional benefit ... But anyway," you\\\'re arguing in favor of the ""extra"" parameter", yet you\\\'re giving examples without it ... Now, this looks a lot more different: You can argue that the first one is shorter," but you\\\'re also using ""consistency"" as an argument and everything in one array is way more consistent than three parameters working in many different ways under multiple conditions. Not to mention the maintenance cost that comes with this. Nobody is saying that you wouldn\\\'t still be able to use  ", but if you want to pass an array of attributes ... I think I\\\'ve already made my point about that.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3893,closed,6,2015-06-03 20:02:22,21.55,,1,,"b'b"" I\'m arguing that most fields I don\'t need the extra attributes", so it would be inconsistent for me to pass everything as an array only for the ones I do need extra attributes. And it would be more code to always pass a single array for all fields (I know you\'re not suggesting that, but for consistency\'s sake that\'s how it would be). I think your idea of consistency and mine don\'t match. Clearly we have different development styles and preferences. I think my solution is an improvement and cleans things up a bit. Your response is basically saying I should keep my code inconsistent, because even if I wanted to pass everything as an array," I couldn\'t with dropdowns. Inconsistency is consistent. I guess custom form helpers it is.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3893,closed,7,2015-06-03 20:02:22,70.15,,1,,"b'b"" +1 to this PR Just because we might want to move away from this in the future doesn\'t mean that we shouldn\'t improve the framework and make it more consistent as is.  I also prefer passing in an array as the extra param", building the entire element as an array is cumbersome," especially in a view.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3893,closed,8,2015-06-03 20:02:22,1353.03,,1,,"b""b' @lonnieezell @jim-parry What do you guys think?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3893,closed,9,2015-06-03 20:02:22,174.12,,1,,"b'b"" +1I don\'t see a downside to this.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3893,closed,10,2015-06-03 20:02:22,5.72,,,1,"b'b"" +1Consistency is a good thing"," even if PHP won\'t give it to us natively. :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3893,closed,11,2015-06-03 20:02:22,1212.1,,1,,"b""b' I guess the consistency obsession wins then ...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3893,closed,reopened,2015-06-17 14:12:52,113.45,3,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3893,closed,12,2015-06-03 20:02:22,5.43,,1,,"b""b' In addition to the inline comments that I left"," a changelog entry is also necessary.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3893,closed,13,2015-06-03 20:02:22,1254.63,1,,,"b'b"" Sorry ... there are no notifications for PR commits and I just now saw you pushed the changes. Unfortunately my latest changes to  created a conflict with this patch and you\'ll have to pull my commits before it becomes mergeable. I\'ll drop some more nitpicky comments on top of that. :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3893,closed,closed,2015-07-15 13:41:45,1408.88,4,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3893,closed,14,2015-06-03 20:02:22,159.87,1,,,"b'b"" Thanks for merging and making those changes. I\'m sorry I wasn\'t able to do this sooner"," been too busy to get back to it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3893,closed,15,2015-06-03 20:02:22,162.6,,1,,"b""b' No worries.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3893,closed,-,-,-,5,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3922,closed,opened,2015-06-21 16:33:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3922,closed,title,2015-06-21 16:33:45,00:00,,1,,"b""b' Send email using smtp caused infinite loop'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3922,closed,body,2015-06-21 16:33:45,00:00,1,,,b'b\' Hi, I just notice in some situation, send email using CI Email library by SMTP will cause the code drop into an infinite loop. The problem is caused by file: \\\\system\\\\libraries\\\\, function _send_data($data) If the connection is terminated during the process of send email," then the fwrite will always return ""FALSE"" (0)$written += $result will always stuck at 0$written < $length will never be happened.Therefore the for loop will never been end. The worse thing is my script is running by CLI", means no timeout, and the infinite loop will use 100% of one CPU core, forever, unless I kill it manually.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3922,closed,1,2015-06-21 16:33:45,145.82,,1,,"b'b"" The purpose of that condition in there is to prevent exactly this if returns FALSE", the loop will be broken. Whatever is causing your issue," it\'s not this piece of code.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3922,closed,closed,2015-06-21 18:59:34,145.82,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3922,closed,2,2015-06-21 16:33:45,13.72,,1,,"b'b"" url  Please read the first comment.That\'s the exactly problem I have currently.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3922,closed,3,2015-06-21 16:33:45,34.63,,1,,"b'b\' Are you using the same operator ""==="" because 0 === false is false. however", 0 == false is true\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3922,closed,4,2015-06-21 16:33:45,761.45,,1,,"b'b"" @vibbow So you\'re saying returns int(0) instead of bool(false) in case of a broken connection?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3922,closed,5,2015-06-21 16:33:45,20.2,1,,,"b'b"" Yes", sorry for my first comment didn\'t describe clearly. And if the connection is broken," PHP will throw a for  .""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3922,closed,6,2015-06-21 16:33:45,5.0,1,,,"b'b"" What\'s the notice message? It should be that isn\'t a valid resource"," in which case it\'s also an invalid parameter for and in that case boolean FALSE should be returned ...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3922,closed,reopened,2015-06-22 08:54:39,835.08,3,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3922,closed,7,2015-06-21 16:33:45,7.15,,1,,"b'b"" There are two different notice:1. An established connection was aborted by the software in your host machine2. An existing connection was forcibly closed by the remote host. I think it\'s kind mean the $this->_smtp_connect is still a resource"," just this resource\'s network is closed.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3922,closed,8,2015-06-21 16:33:45,5.6,1,,,"b'b"" Well"," that\'s a quite strange behavior ...This bug report seems to explain it to an extent: url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3922,closed,9,2015-06-21 16:33:45,9.03,,1,,"b'b"" What I\'m doing now as a work around for this problem are:1. check the fwrite\'s response", if the response is 0, then usleep a little while," so it won\'t loop too fast.2. implement a timeout for the for loop.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3922,closed,closed,2015-06-22 09:35:12,40.55,4,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3922,closed,10,2015-06-21 16:33:45,19.45,,,1,"b""b' Great"," thanks for the report & the suggestions! See the linked commit for the fix.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3922,closed,-,-,-,4,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3964,closed,opened,2015-07-08 17:38:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3964,closed,title,2015-07-08 17:38:15,00:00,,1,,"b""b' comments in  are incorrect '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3964,closed,body,2015-07-08 17:38:15,00:00,1,,,"b'b\' This may seem like nit picking but the comments in  are incorrect which leads to confusion: ""database"" is clearly indicated as an option here but does not exist in the  or  folders. I have caught myself several times wondering whether ""database"" is in fact a library or a driver. Also"," it is unclear what the difference is between a library and a driver. Based on the comments here about being ""within their own subdirectory"," I would imagine that Cache, Javascript, and Session are all drivers, whereas all the other individual files are libraries. Perhaps we could clarify these? It would likely reduce a lot of confusion IMHO.\''
CodeIgniter	3964	closed	1	mwhitneysdsu	2015-07-08 17:38:15	205.98		+1		b'b"" If you check the autoloader, when going through  , the autoloader first checks for  , and, if found, loads the database library (even though it\'s not in the system\'s libraries directory), then removes the entry from the array before going on to attempt to load all of the libraries in the array. You\'re only really going to put classes in the list which extend  . In the built-in libraries, that means  , and nothing else. Session and Javascript are libraries which happen to use drivers, but those drivers don\'t even extend  , so the libraries don\'t use the loader\'s method to load their drivers. When looking at the documentation for a class, it tells you whether to use or to load the class. This is an indication of which of these entries should be used for autoloading. Database is just a special case, in more ways that just this.""'
CodeIgniter	3964	closed	2	sneakyimp	2015-07-08 17:38:15	31.67		+1		b'b"" Thanks very much for the helpful detail. That sounds unfortunately ad-hoc.  I see that \'session\' was only recently removed from drivers:url  I wonder if some of your wisdom here might be distilled into something brief and more accurate for these comments.""'
CodeIgniter	3964	closed	3	narfbg	2015-07-08 17:38:15	748.72	+1			b'b\' The Session library was never a ""driver"" _in an official release_. If you ever thought it was, it\\\'s because you were using the 3.0-dev version and you use development versions on your own risk ... it\\\'s your responsibility to follow dev-version changes. I have also never, ever seen any confusion about how to auto-load the database classes. That being said, yes the comments are a bit unclear in that they don\\\'t mention the \\\'database\\\' classes as a special case and they don\\\'t describe that a ""driver"" must actually use  . That ""driver"" concept is horrible and will go away in the future.\''
CodeIgniter	3964	closed	closed	 - 	2015-07-09 10:04:37	986.37	2	3	0
CodeIgniter	3964	closed	reopened	 - 	2015-07-09 10:04:38	0.02	2	3	0
CodeIgniter	3964	closed	4	sneakyimp	2015-07-08 17:38:15	940.75		+1		b'b\' I would imagine that removal of the autoloading of drivers -something that could easily break an existing website -is something that should happen with a major version change. (e.g., version 3.x to 4.x) and at the very least something that would happen with a minor version change (e.g., 3.0 to 3.1) and not something that would happen in a development branch for a single version. I would also point out that the CodeIgniter home page url  ) directs users to the develop branch. The ""download CI 3.0"" link goes to the develop branch here:url Is this branch expected to be unstable? Perhaps then that link should be to some other branch (e.g., ""master?""). It\\\'s not clear from the home page of the \\\'master\\\' branch which version of CodeIgniter it refers to. Perhaps that is something we could add to the README file.\''
CodeIgniter	3964	closed	5	jim-parry	2015-07-08 17:38:15	57.13		+1		b'b\' The  homepage directs users to the _3.0.0_ download, and _not_ to the develop branch. The only way to get the ""develop"" branch is to download the framework from github directly.\''
CodeIgniter	3964	closed	6	narfbg	2015-07-08 17:38:15	413.13		+1		b'b"" @sneakyimp You\'re overthinking it, a lot, and taking this way off-topic ... Of course we\'re not just going to drop in the next micro-version, this shouldn\'t be a discussion point at all. And as @jim-parry said, the  points to the 3.0.0 download archive and not the develop branch the fact that the ZIP archive itself is named 3.0.0.zip should tell you that.""'
CodeIgniter	3964	closed	closed	 - 	2015-07-10 09:41:46	1417.13	2	6	0
CodeIgniter	3964	closed	7	sneakyimp	2015-07-08 17:38:15	213.53		+1		b'b"" I was mistaken about the download link I apologize. I love CI and have adopted it for a lot of new projects. Just got worried for a second about how rapidly it might be changing. The helpful thing for me to do would be to try and assist in formulating a slightly better comment based on the helpful info here. Is that something you guys could use? I\'m not sure if I can commit to this project or not. Let me know if that\'s something you guys would find helpful. EDIT: I now see this was done 4 hours ago. Apologies all around.""'
CodeIgniter	3964	closed	-	-	-	-	2	7	0
CodeIgniter	3989	closed	opened	zepernick	2015-07-21 10:41:08
CodeIgniter	3989	closed	title	zepernick	2015-07-21 10:41:08	00:00		+1		b""b' Query Builder Not Escaping Values For  When Disabling _protect_identifiers'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3989,closed,body,2015-07-21 10:41:08,00:00,,1,,"b""b'   @narfbg This is the same type of problem you fixed for me yesterday.  It looks like the escape of the value is going off the protect_identifiers I believe the line in the foreach should be '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3989,closed,closed,2015-07-21 11:05:24,24.27,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3989,closed,1,2015-07-21 10:41:08,27.3,,,1,b'b\' Fixed in 2 more instances, shouldn\\\'t be any more of these left ... thanks for digging into it. Still, I should repeat what I said on the forums you should NOT ever rely on the possibility to disable  . Also," it\\\'s no longer called ""Active Record"""," but ""Query Builder"" instead. Referencing 43afc71b777b00cfc2638add6fa3c47d333c5e04\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3989,closed,2,2015-07-21 10:41:08,5.27,,,1,"b'b\' Thank you!  Warning is understood.  My bad on using the old ""Active Record"".  I fixed the title of the issue.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3989,closed,reopened,2015-07-27 18:47:51,462.45,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3989,closed,closed,2015-07-27 18:59:34,11.72,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3989,closed,reopened,2015-07-27 19:01:27,1.88,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3989,closed,3,2015-07-21 10:41:08,470.13,1,,,"b'b"" Damn auto-closing ... I specifically reopened this", so I can comment on it as an _open_ issue. Anyway, the changes related to this have been reverted. I don\'t want to be spreading bad advice via our issue tracker," but I\'ll tell you this there\'s another hacky way to avoid field name escaping. It\'s up to you to find out what it is if you really need it that bad.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3989,closed,closed,2015-07-27 19:03:50,2.38,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3989,closed,4,2015-07-21 10:41:08,26.25,1,,,"b""b' subselects are the real issue as to why they need to be shut off in my case.  It is surrounding them with and I use them quite heavily.  Disappointed that there is no supported way to shut this functionality off.  It does not make a lot of sense to me.  I would disabled it just from a performance standpoint as it seems pretty unnecessary in most cases.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3989,closed,5,2015-07-21 10:41:08,1105.72,,1,,"b'b"" Well", if you ask me the moment you start passing raw SQL to the query builder, you\'re just wasting your time with using QB in the first place and you gain absolutely nothing from it. Use raw queries," there\'s nothing wrong with them.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3989,closed,6,2015-07-21 10:41:08,1117.75,,1,,"b""b' So if I understand correctly"," this does fix the issue I reported in #3592 ??'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3989,closed,7,2015-07-21 10:41:08,1126.53,,1,,"b'b\' It is not a waste of time at all!  It stops from having to concatenate your query and the code is less verbose. I also do not have to check if I have already included my ""AND"" or start off my where clause with a 1=1 to get around that.  It just feels much cleaner.  I don\\\'t have to worry about escaping my values because it is already being done.  The whole point of it is to assist with dynamic queries", but right now you are saying that if your dynamic query contains a subselect you are out of luck and go use raw sql.  Raw queries are fine if you have a fixed amount of criteria and selected columns. What is the point of trying to escape everything?  People should be trying to stay away from reserved words in their tables and column names anyway.  Why not just have the option to turn it on when needed, it would be one less thing the query builder would have to run through?\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3989,closed,8,2015-07-21 10:41:08,1150.2,1,,,"b'b"" @aanbar Yes", although I still think your use case is invalid, given that you can do the same via or a raw query (you are in fact building it yourself anyway). @zepernick  Start with a WHERE condition of \'1\' and you can always append \' AND something\' to it, while parametirized queries solve the escaping problem. The only real benefit in using a query builder is portability (that is, you can transfer from e.g. mssql to mysql without rewriting your queries). I also want to clarify on the following, because I fucking hate people twisting my words ...I\'m not saying you\'re out of luck, I\'m saying it makes no sense to shove raw SQL into a query builder, because the whole point is that the query builder generates SQL _for you_. Your argument about what\'s the actual point of trying to escape everything is more logical, but it\'s people reporting bugs that _it didn\'t escape something_ who are demanding it. I for one don\'t see a substantial benefit in either choice it already did escaping when I joined the project. You\'re free to make a feature request for a configuration option on identifier escaping of course," but do it properly in a separate issue.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3989,closed,9,2015-07-21 10:41:08,1160.33,,1,,"b""b' @narfbg really", calm down man, lol.  Yes," you did not say that.  That is what I was deriving from our conversation. Sorry for getting your knickers in a twist.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3989,closed,10,2015-07-21 10:41:08,1168.47,1,,,"b""b' I use dirty words regularly"," that has nothing to do with my mood. :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3989,closed,11,2015-07-21 10:41:08,1281.25,,,1,"b'b"" @narfbg If you build your initial SQL with query builder", then use something like to get the raw SQL to use in a sub-query, it is almost impossible to pass it back into query builder without breaking something, especially if you pass the sub-query into  , which has no option for disabling escaping the query. Obviously, double-escaping is part of the problem if I do things this way, but my point is simply that sub-queries don\'t have to start as raw SQL. I\'d really be happy if I could just call a method to disable escaping until  /  is called. I generally only have a problem with it for 1-2% of the queries I might run, and most of those are on pages which require a larger number of queries than usual, so the choice of disabling it through the back door through unsupported configuration or optionally on some methods (but not having the option to disable it on other methods) just doesn\'t work. I ended up hacking together a version of query builder\'s functionality in my model to return the text for my where clause, to make it easier to build a SQL string to pass to  ," when I only had to build the string and use because I couldn\'t stop the method from breaking my sub-query.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3989,closed,12,2015-07-21 10:41:08,1292.28,,,1,"b""b' @mwhitneysdsupublic function from($from) -Is this a good deal for you?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3989,closed,13,2015-07-21 10:41:08,1300.37,,1,,"b'b"" @ivantcholakov I think that would address the issue of that particular method not having the option", which may or may not fix my specific case," but I think it\'s indicative of a design problem that nearly every method in Query Builder needs an extra parameter to disable escaping queries.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3989,closed,14,2015-07-21 10:41:08,1360.37,,1,,"b'b"" @mwhitneysdsu It doesn\'t matter how it started"," you\'re passing raw SQL to QB.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3989,closed,15,2015-07-21 10:41:08,1402.42,,,1,"b'b"" I was just pointing out that it\'s possible to pass raw SQL to QB without actually hand-coding the raw SQL...but I\'ll stop"," because I\'ve dragged it far enough off the original point of this issue. Thanks for working on this.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3989,closed,-,-,-,4,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3991,closed,opened,2015-07-22 00:52:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3991,closed,title,2015-07-22 00:52:33,00:00,,1,,"b'b"" \'rewrite_short_tags\' never works""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3991,closed,body,2015-07-22 00:52:33,00:00,,1,,"b'b""   is a language construct", hence it can\'t be tested with as the test always fails. This is currently done via in line 908, when rewriting short open tags.  It looks like the check for in needs to be split off into a separate function," for use when checking if is available. This is only an issue on PHP version prior to 5.4 so it may not be worth doing anything about it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3991,closed,1,2015-07-22 00:52:33,440.77,,1,,"b'b"" I wouldn\'t call this an issue regardless of the PHP version.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3991,closed,closed,2015-07-22 08:13:19,440.77,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3991,closed,2,2015-07-22 00:52:33,42.35,1,,,"b'b""   will return false for \'eval\'", as the call to returns false (line 908 of  ). So in the case where the PHP version is less that 5.4, is off, and config is true, short open tags will not get rewritten. I don\'t think this is intended behaviour. Sorry," I think the original title for the issue was not very good. Perhaps it should have been \'Short tags not rewritten because existence of eval can\'t be tested with function_exists (PHP < 5.4)\'.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3991,closed,3,2015-07-22 00:52:33,46.33,,1,,"b'b"" Ah"," yes ... that\'s a different thing.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3991,closed,reopened,2015-07-22 09:42:02,88.72,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3991,closed,closed,2015-07-22 09:47:22,5.33,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3991,closed,-,-,-,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3997,closed,opened,2015-07-25 20:38:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,3997,closed,title,2015-07-25 20:38:22,00:00,,1,,"b""b' Form validation set_rules not working with PUT"," DELETE etc.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
