REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5646,closed,reopened,2014-08-21 20:37:08,1331.47,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5646,closed,3,2014-08-20 18:27:18,1302.55,,1,,"b'b"" You\'re right"," the RTL option seems to be broken in the customizer but works properly in the Sass version. I will edit the issue title to be more specific.""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5646,closed,4,2014-08-20 18:27:18,1323.7,,1,,"b'b"" We\'re building a new customizer for Foundation 6 looking to address this there so we\'ll keep this open.""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5646,closed,5,2014-08-20 18:27:18,22.42,,1,,"b""b' We deployed a new customizer today which should fix this issues.'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5646,closed,closed,2015-11-19 19:04:18,1347.17,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5646,closed,-,-,-,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5664,closed,opened,2014-08-22 22:39:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5664,closed,title,2014-08-22 22:39:17,00:00,,1,,"b""b' Docs updates audit docs to match settings file and partials'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5664,closed,body,2014-08-22 22:39:17,00:00,,1,,"b""b' Make sure every setting and variable available are represented in the settings file and docs examples.'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5664,closed,1,2014-08-22 22:39:17,1.22,,1,,"b""b' also make sure off-canvas is uniformly named in docs to off-canvas'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5664,closed,closed,2014-10-10 03:00:44,261.45,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5664,closed,reopened,2014-10-24 18:00:45,900.02,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5664,closed,2,2014-08-22 22:39:17,196.27,,1,,"b""b' Done url '""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5664,closed,closed,2014-12-18 01:56:51,476.1,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5664,closed,3,2014-08-22 22:39:17,0.52,,1,,b'b\' This message was created automatically by mail delivery software. A message that you sent could not be delivered to one or more of itsrecipients. This is a temporary error. The following address(es) deferred: @  Domain  has exceeded the max emails per hour (356/300 (118%)) allowed.  Message will be reattempted later This is a copy of the message, including all the headers. Received: from github-smtp2-ext3 ([192.30.252.194]:44336 helo=github-smtp2b-ext-cp1-)  by vip13-233 with esmtps (TLSv1.2:DHE-RSA-AES256-GCM-SHA384:256)  (Exim 4.84)  (envelope-from noreply@)  id 1Y1QL2-0001nV-UM  for amin@; Thu, 18 Dec 2014 05:57:13 +0400Date: Wed," 17 Dec 2014 17:57:12 -0800DKIM-Signature: v=1; a=rsa-sha256; c=; d=;  s=pf2014; t=1418867832;  bh=/YlX8CcRqtf4/UB5E1433h3F49zqEOqe+GmhbtJHq2U=;  h=From:Reply-To:To:In-Reply-To:References:Subject:List-ID:   List-Archive:List-Post:List-Unsubscribe:From;  b=b8qkZ2K0KnKTOMiJpSKSGdk2   inU4CN9+Y+wdN9JLq+PQaki3ertRMHwCo3IvXH0   LunIDwEtqxvHmDH4iAy0omUwCtqFwKt1rbUDKHTc=From: Rafi notifications@Reply-To:  reply@To:  foundation@Message-ID: In-Reply-To: References: Subject: Re: [foundation] Docs updates audit docs to match settings file and partials (#5664)Mime-Version: 1.0Content-Type: ; boundary=""==_mimepart_54923478991ab_5c593fbba755b2a01395c1""; charset=UTF-8Content-Transfer-Encoding: 7bitPrecedence: listX-GitHub-Sender: rafibombX-GitHub-Recipient: alizadeh-aminList-ID:  List-Archive: url List-Post: mailto:reply@List-Unsubscribe: mailto:unsub+002fede55665ede37a369b43cf4fb33aa77810ee4a697f6692cf0000000110a9f67892a169ce0270f4de@", url X-Auto-Response-Suppress: AllX-GitHub-Recipient-Address: amin@ ==_mimepart_54923478991ab_5c593fbba755b2a01395c1Content-Type: ; charset=UTF-8Content-Transfer-Encoding: 7bit Done url  Reply to this email directly or view it on GitHub:url ==_mimepart_54923478991ab_5c593fbba755b2a01395c1Content-Type: ; charset=UTF-8Content-Transfer-Encoding: 7bit Done 6e149a2 &mdash;Reply to this email directly or view it on GitHub.      ==_mimepart_54923478991ab_5c593fbba755b2a01395c1\'',,,,,,,,,,,,,,,,,,,
foundation-sites,5664,closed,4,2014-08-22 22:39:17,0.63,,1,,b'b\' This message was created automatically by mail delivery software. A message that you sent could not be delivered to one or more of itsrecipients. This is a temporary error. The following address(es) deferred: @  Domain  has exceeded the max emails per hour (358/300 (119%)) allowed.  Message will be reattempted later This is a copy of the message, including all the headers. Received: from github-smtp2-ext6 ([192.30.252.197]:45561 helo=github-smtp2b-ext-cp1-)  by vip13-233 with esmtps (TLSv1.2:DHE-RSA-AES256-GCM-SHA384:256)  (Exim 4.84)  (envelope-from noreply@)  id 1Y1QL8-0001ot-J8  for amin@; Thu, 18 Dec 2014 05:57:18 +0400Date: Wed," 17 Dec 2014 17:57:17 -0800DKIM-Signature: v=1; a=rsa-sha256; c=; d=;  s=pf2014; t=1418867837;  bh=Ps1+4kEUflVuVENV1FbMCOKKGKvSFruigvnIDL+3bLk=;  h=From:Reply-To:To:In-Reply-To:References:Subject:List-ID:   List-Archive:List-Post:List-Unsubscribe:From;  b=aB+ALKZPPQY9RNSHnfekc94tE8EOexpjDtrA0oUlUp2TG2vCWHdWETJk+ZW4JrNum   u8NFcU8ZUO2tylvLD8uHV3z+sxq8EcRpnBxAKQTXBHbk0   5VtvwE63m3NW29yJIx3bXZzAtoAhwhPVJ6dKP9sc=From: Rafi notifications@Reply-To:  reply@To:  foundation@Message-ID: In-Reply-To: References: Subject: Re: [foundation] Docs updates audit docs to match settings file and partials (#5664)Mime-Version: 1.0Content-Type: ; boundary=""==_mimepart_5492347d756ae_606d3fbba755b2a0213263""; charset=UTF-8Content-Transfer-Encoding: 7bitPrecedence: listX-GitHub-Sender: rafibombX-GitHub-Recipient: alizadeh-aminList-ID:  List-Archive: url List-Post: mailto:reply@List-Unsubscribe: mailto:unsub+002fede59377be868251be3aada9e817be18d8793e5b7ef692cf0000000110a9f67d92a169ce0270f4de@", url X-Auto-Response-Suppress: AllX-GitHub-Recipient-Address: amin@ ==_mimepart_5492347d756ae_606d3fbba755b2a0213263Content-Type: ; charset=UTF-8Content-Transfer-Encoding: 7bit Closed #5664. Reply to this email directly or view it on GitHub:url ==_mimepart_5492347d756ae_606d3fbba755b2a0213263Content-Type: ; charset=UTF-8Content-Transfer-Encoding: 7bit Closed #5664. &mdash;Reply to this email directly or view it on GitHub.      ==_mimepart_5492347d756ae_606d3fbba755b2a0213263\'',,,,,,,,,,,,,,,,,,,
foundation-sites,5664,closed,-,-,-,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5742,closed,opened,2014-09-04 22:53:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5742,closed,title,2014-09-04 22:53:46,00:00,,1,,"b""b' Hover declaration issue'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5742,closed,1,2014-09-04 22:53:46,343.92,,1,,"b'b"" @sjonnet19 Can you add a description to this so we know what it\'s fixing?""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5742,closed,2,2014-09-04 22:53:46,1085.13,,1,,"b""b' I think this did the same thing url '""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5742,closed,closed,2014-09-05 22:42:49,1429.05,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5742,closed,reopened,2014-09-08 17:53:26,1150.62,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5742,closed,closed,2014-09-08 17:53:34,0.13,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5742,closed,-,-,-,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5815,closed,opened,2014-09-16 14:24:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5815,closed,title,2014-09-16 14:24:44,00:00,,1,,"b""b' Range Slider not working in Accordion'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5815,closed,body,2014-09-16 14:24:44,00:00,,,1,"b""b' I have put a Range Slider into an Accordion and the Slider is not working. Outside the Accordion the slider works just fine. Just see the  -code below. The original HTML code was taken from the Foundation website.  '""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5815,closed,1,2014-09-16 14:24:44,40.75,1,,,"b""b' Strange. It seemed to be a Chrome Browser Issue. I am not sure what it was"," but it is working now. Sorry.'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5815,closed,closed,2014-09-16 15:05:29,40.75,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5815,closed,2,2014-09-16 14:24:44,877.65,,1,,"b'b"" I am experiencing the same issue", exactly as you describe. I see the error in Firefox (v32.0.3) and Chrome (v37.0.2062.124). I am using Foundation 5. The slider works outside the accordion but not inside, when placed in a content area. Instead I see a slider but the handle is incorrectly placed ahead of where it should be and I cannot move it to the far right of the slider. If I move the handle once," it remains locked and cannot be moved any more. Here\'s my code:  ""'",,,,,,,,,,,,,,,,,,,,
foundation-sites,5815,closed,3,2014-09-16 14:24:44,97.9,,1,,"b'b"" Yes indeed", I also still have the same error. I just haven\'t managed to further narrow it down and reopen the issue. I have the following observation though: if you change the size of the browser window, it afterwards works as expected (for Chrome," not tested in Firefox).""'",,,,,,,,,,,,,,,,,,,,
foundation-sites,5815,closed,4,2014-09-16 14:24:44,564.17,,1,,"b""b' agreed I can see it working in Chrome once I have resized the browser.'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5815,closed,5,2014-09-16 14:24:44,1021.78,,1,,"b'b"" Same problem here"," Resizing fixed behavior but isn\'t an solution.Firefox 33.0.3Foundation 5.4.5Can someone reopen this issue?""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5815,closed,6,2014-09-16 14:24:44,1420.47,,1,,"b""b' The error still persists......'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5815,closed,reopened,2014-11-15 09:27:27,1101.97,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5815,closed,7,2014-09-16 14:24:44,1089.03,,1,,"b""b' This issue also occurs when contained in a data-dropdown. I also notice it in iOS Safari. '""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5815,closed,8,2014-09-16 14:24:44,9.52,,1,,"b'b"" This fixed my issue: url Hope it helps you Karland (and others) ;) An example of how I tailored it for my dropdown: $(document).on(\'\'", \'[data-dropdown-content]\'," function () {  $(document).foundation(\'reflow\');  });""'",,,,,,,,,,,,,,,,,,,,,
foundation-sites,5815,closed,9,2014-09-16 14:24:44,466.58,,,1,"b""b' @gstricklind Thanks a lot. That was pointing me into the right direction.  Now"," I do the following;  '""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5815,closed,closed,2014-12-13 11:32:35,125.13,1,8,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5815,closed,-,-,-,1,8,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,opened,2014-09-26 10:01:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,title,2014-09-26 10:01:33,00:00,,1,,"b""b' Duplicate css after Sass compile'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,body,2014-09-26 10:01:33,00:00,,1,,"b'b"" Hello",I\'m using CodeKit (2.1.5) with Sass 3.4.3. and Foundation 5.4.5 When I compile the  the resulting  has for example 48 matches of  html," body {font-size: 100%;} and weights 383kb.""'",,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,1,2014-09-26 10:01:33,170.45,,1,,"b""b' Confirmed here also. It looks like _ is included over and over again. '""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,2,2014-09-26 10:01:33,5.95,,1,,"b'b"" @Marco-G 5.4.3 is the last version that didn\'t exhibit this behavior. Try reverting as a temporary workaround.""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,3,2014-09-26 10:01:33,2.5,,,1,"b""b' Ok"," thanks @jonathanmelville !'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,4,2014-09-26 10:01:33,96.88,,1,,"b""b' In case anybody else comes across this", here is a hot fix for this problem. I will submit a pull request also. In  ," make the following change on line 12:  '""",,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,5,2014-09-26 10:01:33,41.78,,,1,"b'b"" We had to axe Sass 3.4 support to restore compatibility with Sass 3.2 and libsass. See [this comment]url  I wrote on the issue", which includes instructions on how to compile your stylesheets with a compatible version. As for CodeKit," we\'re going to get in touch with the folks who make those tools today and tell them what\'s up.""'",,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,closed,2014-09-26 15:19:07,317.57,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,6,2014-09-26 10:01:33,15.5,1,,,"b""b' @gakimball It looks like this was actually a bug that was introduced", even after the revert to Sass 3.2. Code from is being included a crap-ton of times in the final  file," making the file about 3x larger than it should be. I just submitted a [pull request]url  that fixes this.'""",,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,7,2014-09-26 10:01:33,27.02,,1,,"b'b"" @jonathanmelville I tried switching the Gemfile in our Compass template to Sass 3.2 and Compass 0.12.0 and couldn\'t recreate this behavior. The output is roughly the same as the other versions. What versions are you using?""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,reopened,2014-09-26 16:13:22,54.25,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,8,2014-09-26 10:01:33,12.5,,1,,"b'b"" @gakimball You can reproduce this simply by building a new project with the command line tool and choosing the libsass option. After you do this", examine the file. It\'s huge," and inspecting the CSS in Firebug (see screenshot) reveals that rules are being duplicated many times over in the final file. The pull request referenced above fixes this behavior. ![alt text]url ""'",,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,9,2014-09-26 10:01:33,51.88,,,1,"b'b"" Yep", you\'re right. This weird matrix of differences between Sass versions is _really_ getting us down. We\'ll bring in your PR which will fix it, and see how soon we can deploy a new version. Thanks for being patient," guys! :) We\'re close to stability.""'",,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,10,2014-09-26 10:01:33,3.18,,1,,"b'b"" @gakimball No prob! \\xf0\\x9f\\x91\\x8d I know it\'s gotta be frustrating.""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,closed,2014-09-26 22:14:10,360.8,1,8,3,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,11,2014-09-26 10:01:33,1412.42,,1,,"b'b"" When applying this patch to a fresh Foundation project that uses Codekit it seems to not compile correctly after. It appears to just be including random chunks from various scss partials. For example: I have parts of _breadcrumb", _offcanvas, and _tables, but nothing else. I realize that Codekit is not a zurb product, but I wasn\'t sure if this would affect others.  Steps to reproduce:  Start a new Foundation Project via Codekit with default settingsApply patch to Foundation located in bower_componentsRecompile  Any advice," or should I wait for Bryan to address this?""'",,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,12,2014-09-26 10:01:33,30.55,,1,,"b""b' @Tidal-Wave I would report this to the CodeKit people.'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,13,2014-09-26 10:01:33,34.77,1,,,"b""b' Searching his github showed that he is aware", and I was able to correct the issue by switching to libsass, but this is potentially dangerous. Seems everything comes back to the already well known issues in this area.\\xc2\\xa0\\xe2\\x80\\x94Sent from my iPhone On Mon, Sep 29, 2014 at 12:40 PM," Jonathan notifications@wrote:'""",,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,14,2014-09-26 10:01:33,42.43,,1,,"b""b' Things are very much in flux w/ Sass right now"," even in terms of what will ultimately be the way people work with Sass (Ruby or libsass...) Curious though what are your reasons for using CodeKit? Building a new Foundation project with the Zurb tool is fast and very easy.'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,15,2014-09-26 10:01:33,56.67,,1,,"b'b"" Purely experimental atm. We typically run Bootstrap+Grunt+livereload. Wetraditionally don\'t use code kit but own a license"," and since he toutspretty heavily foundation integration we assumed it would be a fast bed totest from. Apparently we need to wait for the dust to settle. Eric Wafford""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,16,2014-09-26 10:01:33,1282.22,,,1,"b""b' I have fixed this issue by adding !global in /bower_:13  $modules: append($modules"," $name) !global;codekit+ foundation 5.4.5'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,17,2014-09-26 10:01:33,1318.72,1,,,"b'b"" @qholzweg This will work as long as you aren\'t using libsass to compile and your Sass version is 3.4.  Sass 3.2 and below will choke on !global","'
foundation-sites	5863	closed	18	kokomomtl	2014-09-26 10:01:33	329.03		+1		b'b"" Did the fix that @jonathanmelville suggested and having the same problem when compiling. Tried @qholzweg\'s fix but no dice. Anyone have an idea on how to get foundation to work again until the bug is fixed?""'
foundation-sites	5863	closed	19	sebastiansulinski	2014-09-26 10:01:33	1288.98		+1		b'b"" Any update guys? I\'ve just installed foundation and problem is still there.""'
foundation-sites	5863	closed	20	gakimball	2014-09-26 10:01:33	1365.33	+1			b'b"" We\'ll be deploying a new version on Thursday with that magic one-line libsass fix. Sorry for the wait, folks!""'
foundation-sites	5863	closed	21	PaulLangevin	2014-09-26 10:01:33	1431.22			+1	b'b"" Can\'t wait for that fix :)""'
foundation-sites	5863	closed	22	jonathanmelville	2014-09-26 10:01:33	1434.93		+1		b""b' @sebastiansulinski They are releasing a new version tomorrow that contains the patch. '",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,23,2014-09-26 10:01:33,121.15,,,1,"b'b"" Great looking forward to it (will have to update a few of the projects I\'ve started recently).""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,24,2014-09-26 10:01:33,310.05,,1,,"b'b"" Using @qholzweg\'s fix was the only way I could get the globals not to duplicate when compiling via CodeKit 2.1.8 using Foundation 5.4.7""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,25,2014-09-26 10:01:33,301.77,,1,,"b""b' Still having this issue with Codekit and Foundation 5.4.7. The code posted by @qholzweg appears to fix the issue though. '""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,26,2014-09-26 10:01:33,1247.78,,1,,"b'b"" @JeremyEnglert You would need to take this up with CodeKit"," as it\'s a completely separate entity from Foundation. ""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,27,2014-09-26 10:01:33,433.9,,1,,"b""b' @jonathanmelville the fix has to be done to the Foundation code though"," which means it could also be fixed at that level. CodeKit is simply a tool to compile Sass. '""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,28,2014-09-26 10:01:33,538.92,,1,,"b'b"" The CodeKit developer replied to me on Twitter and claims the issue is that Foundation doesn\'t support SASS 3.4""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,29,2014-09-26 10:01:33,569.67,,1,,"b'b"" @phylaxis We\'ve talked with Bryan", the developer of CodeKit, and our understanding was that he was going to start compiling Foundation with libsass 3.0, but I\'m not sure where that ended up. Part of it was he had to hold off until this patch came out," and it came out about a week later than we expected.""'",,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,30,2014-09-26 10:01:33,594.25,,1,,"b'b"" There is an option in CodeKit to force it to use the libass library (instead of the default Ruby one?) and I guess that is the workaround for now. i\'m not 100% clear on how this works"," but will try to play around with it.""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,31,2014-09-26 10:01:33,1229.45,,1,,"b'b"" Forcing compile with libsass prevents duplication but Brian has warned that there may be edge cases where Libsass doesn\'t compile correctly still.""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,32,2014-09-26 10:01:33,170.37,,1,,"b'b\' I\\\'m using Foundation 5.4.7 with Sass 3.4.8 and Compass 1.0.1 and I\\\'m having the issue. My line 12 of _ look like the ""fixed"" one", so that\\\'s not solving it for me. I\\\'m using the \\\'compass compile\\\' command to create my compiled  file. _ is getting included 40+ times. My compiled css ends up being ~650kb.\'',,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,33,2014-09-26 10:01:33,452.48,1,,,"b'b"" I\'m having the same issue using latest versions of everything"," my css files are  ~30k lines and 900kb size... Which is horrible.""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,34,2014-09-26 10:01:33,1175.63,1,,,"b'b"" Please fix this. I\'m compiling with Libsass + Grunt and I\'m getting this issue. Pretty annoying :/""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,35,2014-09-26 10:01:33,1233.37,,1,,"b""b' Is there a problem in fact? Can someone from Foundation core confirm this?Because when I use url  with Libsass (Foundation 5.5.0) my uncompressed css file is about 202kb"," so I think it is ok.'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,36,2014-09-26 10:01:33,9.55,,,1,"b""b' @juliancwirko That generator will work fine because its libraries are up to date. If you are trying to upgrade an existing project", you need to comb through your and update a few libraries. **To compile with Libsass 3.0, you need these versions of things:**>= 1.0.0 (newest version is 1.2.3)If using Grunt, >= 0.16.0 (newest version is 0.17.0)If using Gulp.  , >= 1.2.4 **To compile properly in Ruby Sass, you need version 3.4.** If your project folder as a  ," open it up and change the Sass version to be  . Then run  .'""",,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,37,2014-09-26 10:01:33,21.75,,,1,"b""b' Ok"," so everything is fine with new Foundation 5.5.0. Thanks for info.'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,38,2014-09-26 10:01:33,849.4,,1,,"b'b"" How do i install Foundation 5.5.0? i have this problem and i can see on my  that i\'m running   foundation-rails (5.4.5.0) Update:Never mind", got 5.5.0 installed but the problem didnt go away," i still get the multiple imports.""'",,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,39,2014-09-26 10:01:33,691.23,,,1,b'b\' I was having the duplication issue using libsass (not sure how to check its version, but my grunt-sass version is 0.17.0) and Foundation 5.4.7. So," I installed 5.5.0 using Bower and started getting an error during compiling about not being able to ""perform calculations with mixed units"" in _", but the line numbers referenced by the errors made no sense since one of them was actually a commented-out line in the _ table of contents. I also attempted to remove the now-present as a reverse to the suggestion above (and also tried adding it in 5.4.7 as suggested), but no soup. Since I\\\'m not good enough at troubleshooting this stuff, I switched BACK to 5.4.7 and... voila, no duplication issues now! Please enlighten me if you can explain this, otherwise I\\\'m just stoked that I don\\\'t have dozens of instances of  anymore. :)\'',,,,,,,,,,,,,,,,
foundation-sites,5863,closed,40,2014-09-26 10:01:33,31.13,,1,,"b'b"" @abettermap shouldn\'t be an issue since your version of is up to date. (The error for that is or something along those lines.) Are you getting this error with a clean install of Foundation"," or is it also compiling some of your own Sass along with it?""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,41,2014-09-26 10:01:33,336.15,,,1,"b'b"" My own! Guess that will be Future Jason\'s problem to fix"," but as for the duplication thing: I verified that 5.5.0 with libsass does not produce duplicates by commenting out from my  (I\'m using FoundationPress). Thanks for the fix!""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,42,2014-09-26 10:01:33,268.9,,1,,"b""b' Hi", I have checked out a clean install of Foundation tonight and i am getting multiple duplications," I am using Libsass. Switching to 5.4.7 fixes the issue.'""",,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,43,2014-09-26 10:01:33,9.45,,1,,"b""b' @robertlawson86 By clean install do you mean  ?'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,44,2014-09-26 10:01:33,33.53,,1,,"b""b' I see your comment was for Robert"," but FYI my reinstallation was just a  .'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,45,2014-09-26 10:01:33,848.93,,1,,"b""b' this problem is still alive in v6. the newer functions doesnt solve this issue: $module_index: index($modules", $name);  @if (($module_index == null) or ($module_index == false)) {  $modules: append($modules," $name);  @content;  }'""",,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,46,2014-09-26 10:01:33,1437.7,1,,,"b'b"" @DonkyKonky v6 doesn\'t use the mixin anymore. [The way we handle CSS output now]url  makes it really hard to output duplicate code.""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,47,2014-09-26 10:01:33,1079.55,,1,,"b""b' @gakimball I still face the same issue of getting duplicate css for the same element multiple times'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,48,2014-09-26 10:01:33,649.83,,1,,"b'b"" I\'m having this exact issue using foundation-rails gem in Rails 5 and sass 3.5.3. Seems like this has been going on for years. Will this get a fix?""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5863,closed,-,-,-,7,33,10,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5956,closed,opened,2014-10-19 21:10:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5956,closed,title,2014-10-19 21:10:41,00:00,,1,,"b""b' top bar Menu broken on Chrome and Opera'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5956,closed,body,2014-10-19 21:10:41,00:00,,,1,"b""b' If the viewport is small enough it displays the Menu-Icon instead of the top-bar entries. Clicking on the Menu-Icon works fine for Firefox", but seems to be broken for recent Chrome and Opera (on Windows). It folds out and folds in 1x allright, but the second time," it just does not fold in any longer. It works fine in Firefox.'""",,,,,,,,,,,,,,,,,,,,
foundation-sites,5956,closed,1,2014-10-19 21:10:41,12.17,,1,,"b""b' This error only appears"," when the topbar is surrounded by as suggested in the Foundation Docs. It can be resolved by using  .'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5956,closed,2,2014-10-19 21:10:41,117.77,,1,,"b""b' Example: click togle multiple times url '""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5956,closed,closed,2014-10-20 23:20:37,129.93,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5956,closed,reopened,2014-10-20 23:20:39,0.03,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,5956,closed,3,2014-10-19 21:10:41,707.45,1,,,"b""b' @rafibomb Thanks. The same error occurs also with your  ", but I cannot quite pinpoint it.  Basically all the toggle of the Menu-item does is to change the from to and vice versa. Even though the height variables are displayed correctly, when I the browser, somehow Chrome does not seem to repect them. Very strange? Anyway, I looked at the code to understand what is going on and I did not quite understand the idea behind the code. Toggling the Menu-item is unfixing the parent-element and taking away the  . Why would one want to do this? It means the popped-out Menu is suddenly scrollable and the padding is taken away from the body. This makes the background move by the padding. But this behaviour seems to be desired, since the background is scrolled to (0,0) anyways. All in all it means, that the topbar is not only folding out, but also moving the background. I cannot see the reason for this.  When I remove this behaviour by adding comments like below," the error disappears and the topbar folds out and in just as expected. Can you clarify or did I oversee something?  '""",,,,,,,,,,,,,,
