REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3492,closed,3,2013-01-19 12:42:44,49.73,1,,,"b""b' @ezimuel Then I think that we need a different aproach. Decode + Encode sounds a waste of resources. I suggest to have two methods one for base64 encode and another one without base64 de encode or to have an argument which specify if the input is or not base64'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3492,closed,4,2013-01-19 12:42:44,179.83,1,,,"b'b"" I don\'t think that this approach is a waste of resource. I only added a base64_encode() in the code. Moreover", the usage of the decrypt() or encrypt() method in the Rsa class is only for small strings," see url  for more details. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3492,closed,5,2013-01-19 12:42:44,267.27,1,,,"b'b"" From my point of view the method can\'t autodetect if is encoded in base64 because:There are more than one variants of base64base64 with or without the leading can be validI don\'t see a definition that encrypted have to contain a defined set of bytes that can\'t be interpreted as base64 in all cases That means it\'s unknown and should be up to the consumer to know how is encoded and having a defined API working with binary data so the consumer have to decode it or defining different methods handle well defined types of encoded data. (Sorry for my poor English)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3492,closed,6,2013-01-19 12:42:44,17.53,,1,,"b""b' We have discussed with @Maks3w and we decided to propose an alternative signature for the decrypt method.Something like: where $mode can be MODE_AUTO with the automatic recognition of base64 (with my suggested change)", MODE_BASE64 with the decode of the $data in base64 and MODE_RAW without any decoding.We think this API will cover all the possible use case taking care of performance. At the end," as @marc-mabe  suggested the user should now the format for decrypt a string.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3492,closed,closed,2013-01-22 18:38:26,355.7,3,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3492,closed,reopened,2013-01-23 10:52:31,974.08,3,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3492,closed,7,2013-01-19 12:42:44,1027.77,,1,,"b""b' @ezimuel done'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3492,closed,8,2013-01-19 12:42:44,259.08,,1,,"b""b' done'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3492,closed,closed,2013-01-23 17:34:40,402.15,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3492,closed,-,-,-,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3529,closed,opened,2013-01-23 08:06:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3529,closed,title,2013-01-23 08:06:38,00:00,,1,,"b""b' Mail Sender: no header when empty'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3529,closed,body,2013-01-23 08:06:38,00:00,1,,,"b'b"" As of yet", Sender header is **always** written in a mail message sent with Stmp or Sendmail, becase it always returns a non-empty string, and so can\'t skip it. Despites other headers, Sender is always created because of this calls: With this PR, just like  , now Sender will return empty string if no sender address is specified, and during headers creation," it can be skipped.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3529,closed,closed,2013-01-23 08:14:15,7.62,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3529,closed,reopened,2013-01-23 08:23:44,9.48,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3529,closed,1,2013-01-23 08:06:38,395.77,,1,,"b""b' Will not apply. The reason we populate the Sender header is to allow other features", such as multi-From addresses, proxying, and more; additionally," it simplifies interactions with some mail transports.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3529,closed,closed,2013-01-23 14:42:24,378.67,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3529,closed,2,2013-01-23 08:06:38,16.18,,1,,"b'b"" So the header will always be sent in every email created with ZF2"," even if it\'s empty? ![sender]url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3529,closed,3,2013-01-23 08:06:38,32.07,,1,,b'b\' Yes. Unless you can provide a patch that (a) works with sendmail andsendmail-compatible MTAs, and (b) with SMTP," and (c) addresses multi-Fromand ""sent for"" schemes. On Wed", Jan 23, 2013 at 8:58 AM, Filippo Tessarotto <notifications@##  Matthew Weier O\\\'Phinneymatthew@url \'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3529,closed,-,-,-,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3538,closed,opened,2013-01-23 15:00:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3538,closed,title,2013-01-23 15:00:19,00:00,,1,,"b""b' ElementPrepareAwareInterface should use FormInterface'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3538,closed,body,2013-01-23 15:00:19,00:00,,1,,"b""b' Use the interface"," not the implementation.  (#3526)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3538,closed,1,2013-01-23 15:00:19,48.77,,1,,"b'b"" please don\'t include non related commit. create a PR with new branch""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3538,closed,2,2013-01-23 15:00:19,218.35,,1,,"b'b\' @samsonasik That kind of commits are ""normal"" due the way of we do merges (see git flow)\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3538,closed,closed,2013-01-23 19:28:35,268.27,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3538,closed,reopened,2013-01-23 19:28:38,0.05,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3538,closed,3,2013-01-23 15:00:19,71.58,,,1,"b""b' @Maks3w thanks for the clean-up.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3538,closed,4,2013-01-23 15:00:19,13.15,,1,,"b""b' @texdc you have added new commits to master and that commits are out of the scope of this. See this url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3538,closed,5,2013-01-23 15:00:19,105.57,,1,,"b""b' @Maks3w  : Ok ;)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3538,closed,closed,2013-01-23 22:53:52,205.23,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3538,closed,-,-,-,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3610,closed,opened,2013-01-30 11:30:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3610,closed,title,2013-01-30 11:30:55,00:00,,1,,"b""b' Form: rely on specific setter'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3610,closed,body,2013-01-30 11:30:55,00:00,,1,,"b""b' Always rely on dedicated setter'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3610,closed,1,2013-01-30 11:30:55,464.77,,1,,"b'b"" I\'ll close this for the same reason discussed here url  If you think that is wrong feel free to reopen it""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3610,closed,closed,2013-02-01 19:15:41,464.77,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3610,closed,2,2013-01-30 11:30:55,743.58,,,1,"b'b"" Hi", #3558 is right, accessing to internal property without using getter is fine. The intention of this PR is different: I consider a setter the central point of constructing a dependancy. Look at this:url If I want to build the event manager dependancy differently, I can just extend and overwrite only the setter. So," accessing and using a direct property it\'s ok everywhere.Building a new dependancy instead it\'s better to do it in only one place. PS: Github doesn\'t let me reopen the issue :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3610,closed,reopened,2013-02-02 09:38:04,862.38,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3610,closed,closed,2013-02-05 16:23:03,404.98,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3610,closed,-,-,-,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,opened,2013-02-06 20:21:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,title,2013-02-06 20:21:32,00:00,,1,,"b""b' Add RBAC support for navigation helper.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,body,2013-02-06 20:21:32,00:00,,1,,"b""b' Permissions-based navigation support for RBAC component.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,1,2013-02-06 20:21:32,1081.77,1,,,"b'b"" Mixing the two permissions systems into the same objects is... strange :/. As I told it on another issue", Zend\\\\Navigation should be agnostic to any permission system. Check @spiffyjr implementation (this should have been the Zend\\\\Navigation of ZF 2 but because of lack of time it wasn\'t integrated, but it shoudl for ZF 3): url  And modules like ZfcRbac or BjyAuthorize will integrate the navigation to Rbac or Acl. I think this is a better idea than mixing. But as Zend\\\\Navigation is a bit broken," may be we can afford this for ZF 2.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,2,2013-02-06 20:21:32,7.17,1,,,"b""b' @bakura10I am on your side. It is a bad idea to add extra methods for any permission system.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,3,2013-02-06 20:21:32,214.08,,1,,"b'b\' The problem is is that there needs to be an ""integrated"" solution for the RBAC component. Otherwise"," I would argue that the RBAC component should not have been included in the ""core"" of the framework. It\\\'s unreasonable to expect that users not assume that there be some level of integration between the RBAC component and navigation. It\\\'s not the cleanest solution to be sure but it is one that works. Is there a better alternative maybe? \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,4,2013-02-06 20:21:32,147.88,1,,,"b'b\' The Rbac component is pretty ""useless"" on its own", you should at least use ZfcRbac. Starting from here, it makes sense that all this integration work to be included into ZfcRbac instead than Zend\\\\Navigation itself. Anyway, given the current state of Navigation, one more bad thing, maybe we can afford it... Let\\\'s wait for @weierophinney point of ivew.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,5,2013-02-06 20:21:32,123.82,,1,,"b'b\' I use the ZfcRbac module myself. I don\\\'t know that there would be a way to provide any integration from the ZfcRbac component itself unless you are proposing that the module include an alternative to the current implementation of the ZF2 Navigation component. This is the most flexible solution I have found so far but I am absolutely 100% open to a better alternative. This is how I go about things in my own application: (where ""rbacHelper"" is ""ZfcRbac\\\\Service\\\\Rbac"") This way", you\\\'re not coupling Navigation directly to the ZfcRbac module while still being able to leverage the power of the ZfcRbac module.  \'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,6,2013-02-06 20:21:32,852.77,,,1,b'b\' Assuming that Acl has and Rbac has  ," I think a good alternative would be to inject into the Page a ""permission callable"" that simply must return a boolean telling if the user has access to the Page.This is a generic way that will work with all permission systems. Thoughts?\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,7,2013-02-06 20:21:32,264.0,,1,,b'b\' I don\\\'t think this is an appropriate solution; what happens if we add more permissions systems," each with their own APIs and requirements for determining validation? A better approach is to trigger an event -let\\\'s call it ""isAllowed"" -passing the page to the event; a listener can then return a boolean value indicating this status. This allows keeping the actual mechanism for determining rights separate from the navigation itself", while still providing the ability to provide access-specific navigation to users. @francisdaigle do you want to revise this PR to do that? or would you like somebody else to tackle it?\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,8,2013-02-06 20:21:32,69.55,,,1,"b'b"" +1 to the listener. We have events let\'s use them where appropriate. :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,9,2013-02-06 20:21:32,15.47,,,1,"b""b' The listener is a great idea :+1: '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,10,2013-02-06 20:21:32,117.43,,,1,"b'b"" Sounds great :)  I\'d be happy to put something together unless there is someone more appropriate for the task.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,11,2013-02-06 20:21:32,52.05,,,1,"b""b' Go for it"," @francisdaigle!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,12,2013-02-06 20:21:32,146.05,,1,,"b""b' 10-4'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,13,2013-02-06 20:21:32,178.02,,1,,"b'b\' Alright. PR has been amended. Previous changes have been removed. Trigger for event listener (""isAllowed"") has been added.  Simple use case would be:   Does this work for everyone? @weierophinney?\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,14,2013-02-06 20:21:32,871.58,,,1,"b'b"" @francisdaigle This is looking good! Two comments:I need some tests. :)I\'m wondering if we could move the existing ACL checks into a listener as well. In this case", it would check if there is an ACL attached to the target; if not, it returns immediately with a null value, but if so, it does the ACL check and returns a boolean. That way, a user could attach their own listener at a higher priority," and the code could do a short-circuit test to determine if a boolean has been returned. Thoughts?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,15,2013-02-06 20:21:32,111.62,,,1,"b'b"" Sounds good to me :) I\'ll put something together.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,16,2013-02-06 20:21:32,1345.75,,,1,"b""b' @francisdaigle Any progress on tests? If you need help", jump into # on Freenode IRC, and ask! Would love to see this in 2.2.0," as many folks are wanting RBAC support in navigation. :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,17,2013-02-06 20:21:32,12.7,1,,,"b'b"" Yeah"," sorry I\'ll try to get to this as soon as I can. Not enough hours in the day :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,18,2013-02-06 20:21:32,1359.97,,,1,"b""b' @weierophinney: Forthcoming :) '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,closed,2013-03-14 01:24:31,302.98,4,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,reopened,2013-03-14 01:33:37,9.1,4,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,19,2013-02-06 20:21:32,565.27,,1,,"b""b' @francisdaigle Why remove  ?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,20,2013-02-06 20:21:32,18.4,,,1,"b""b' Thanks @Danizord :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,21,2013-02-06 20:21:32,89.37,,1,,b'b\' OK. ACL has been refactored (checks moved into listener).  So, for the RBAC component," a simple use case would be: Setup the RBAC... Add the RBAC listener... Attach the listener... And lastly... That\\\'s it. Because ""$setUseAcl = true"" by default there is no need for any additional flags.  Just override the default listener and stop the event from propagating like in the example above (ie. $event->stopPropagation()). Does this work for everyone? @weierophinney?\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,closed,2013-03-25 14:23:37,770.0,4,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3693,closed,-,-,-,4,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3700,closed,opened,2013-02-07 01:22:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3700,closed,title,2013-02-07 01:22:58,00:00,,1,,"b'b\' $this->flashmessenger()->getMessages() got  error : ""Container cannot write to storage due to type mismatch"" for 2.1.1\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3700,closed,body,2013-02-07 01:22:58,00:00,,1,,"b""b' When I use $this->flashmessenger()->getMessages()  for  2.1.1 there is error : in  It just work for 2.1.0'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3700,closed,1,2013-02-07 01:22:58,10.37,,1,,"b""b' I am looking into this; not quite certain why it is happening yet; but diagnosing it none the less.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3700,closed,2,2013-02-07 01:22:58,149.47,1,,,"b""b' I believe that this was due to a session that was previously created; all new sessions should not show this issue.  This is because the contract for session containers used to require an array or an instanceof an ArrayObject; now it is an array or an instance of a Zend\\\\Stdlib\\\\ArrayObject.  I believe that we can make a change to allow anything that is Traversable that does not have any harmful side effects.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3700,closed,3,2013-02-07 01:22:58,25.1,,1,,"b""b' @weierophinney please let me know if this is something we should do... might cause people already with production apps to have to reset all of their sessions :-1: '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3700,closed,4,2013-02-07 01:22:58,177.43,1,,,"b""b' Oops", there is my old session," issue closed. sorry ;)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3700,closed,closed,2013-02-07 07:25:20,362.37,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3700,closed,5,2013-02-07 01:22:58,399.57,,,1,"b""b' It would actually be good to keep this issue open as it is more or less an upgrade bug.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3700,closed,6,2013-02-07 01:22:58,42.05,1,,,"b'b"" Hello there"," I\'m struggling with the same issue after updating to 2.1.1 my application stopped working. How do I approach this without editing the ZF\'s code? Should I start retrieving my flash messages in a different way?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3700,closed,7,2013-02-07 01:22:58,35.68,,1,,"b'b"" @pawelnowak without editing ZF\'s code; remove all php sessions and force them to recreate a session.  There is a fix in progress; I have a working branch but it has to execute it\'s unit tests as well as be reviewed.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3700,closed,reopened,2013-02-07 17:48:05,622.75,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3700,closed,8,2013-02-07 01:22:58,147.48,,1,,"b""b' @mwillbanks ok"," i re-open it'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3700,closed,9,2013-02-07 01:22:58,11.23,,,1,"b""b' @mwillbanks", your solution worked," thanks.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3700,closed,closed,2013-02-07 22:01:52,253.78,3,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3700,closed,-,-,-,3,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3709,closed,opened,2013-02-07 13:20:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3709,closed,title,2013-02-07 13:20:49,00:00,,1,,"b""b' [WIP] Redis cache storage'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3709,closed,body,2013-02-07 13:20:49,00:00,,1,,"b""b' New cache storage compatible with Redis. Heavily based on Memcached Storage.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3709,closed,1,2013-02-07 13:20:49,134.72,,,1,"b'b"" @piteer1 First"," thanks for this PR it is linked to #2582 but there are some points to solve:see inline commentsI\'m missing exceptions thrownPlease take a look into the current adapter. It has been changed to use a because one instance of the cache storage should only be used for one type of item. This means you have to share one resource over different instances if you like to store different type of items.Your method of tests should switch against redis extension is loaded see the method PS: I\'m not available until next Tuesday""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3709,closed,closed,2013-02-08 07:57:51,1117.03,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3709,closed,reopened,2013-02-08 07:57:53,0.03,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3709,closed,2,2013-02-07 13:20:49,987.55,,1,,"b""b' Hello"," Thank you for fast review. I did a mistake that I was basing on older version of memcached storage. I will try to make all the corrections during this weekend. I will make also RedisResourceManager to make it consistent with memcached storage. Best regards'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3709,closed,3,2013-02-07 13:20:49,69.22,,1,,"b'b"" Hello", Generally I\'ve updated the code to use a resource manager. I\'m not too happy of the implementation yet.For now setting  for Redis will cause reconnect to Redis Server. It should be changed to only call the correct method without reconnecting (or maybe it should not update RedisResource?).It\'s also hard to say if given already initialized RedisResource to setResource was already connected or not. I\'m checking right now if Redis->socket exists for that, but it\'s not really good approach.Finally it should be reconsidered if not to use RedisArray for distributed connections," but I didn\'t have time to dig there yet. Best regards""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3709,closed,4,2013-02-07 13:20:49,130.48,,,1,"b'b"" @piteer1 Currently I can\'t test because of personal relocation.For a static code analysis it looks good"," only the missing previous exception information found and it would be good to have simple configuration methods within to configure the redis resource (To make static configuration simpler) This can be found within already (not the methods marked as deprecated)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3709,closed,5,2013-02-07 13:20:49,4.18,,1,,"b'b"" @marc-mabe Still I think some changes are necessary. I\'m not sure about some things url  I will make later corrections according to your comments.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3709,closed,6,2013-02-07 13:20:49,268.68,,1,,"b""b' Is this still WIP ?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3709,closed,7,2013-02-07 13:20:49,374.02,,,1,"b'b"" @piteer1 I really like where this PR is going. I have a couple of small issues:It seems not everything was unit tested. I did a couple of random searches", and it seems setNamespace() and getDatabase() have not been tested (possibly other units haven\'t been either). Please review and update the tests where appropriate.Would it be possible to implement a setter with a Redis resource? I can imagine that many people already have a Redis resource," and would like to simply inject it into this component.  Thanks!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3709,closed,8,2013-02-07 13:20:49,422.12,,1,,"b""b' @Freeaqingme You can inject an existing redis resource using  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3709,closed,9,2013-02-07 13:20:49,357.52,,,1,"b""b' Thanks for the review"," I will correct code later and answer all the questions.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3709,closed,10,2013-02-07 13:20:49,1210.48,,1,,"b'b"" Redis converts everything to string. I think I misunderstood supportedDatatypes array. I\'ve assumed that if the datatype is not preserverd it\'s not supported at all. I would like to claryfy things if it\'s possible.  ",  , and will be automatically converted into string, so I\'ve changed values of these to  . ,  , will be converted to  string," so valuses for these ones I\'ve changed into false.I\'ll be adding today some tests for  / ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3709,closed,11,2013-02-07 13:20:49,14.88,1,,,"b'b"" @Freeaqingme Yes it\'s like marc-mabe wrote", it\'s possible to set existing redis resource. will try to determine if redis resource is already connected or not. Sadly there will be a problem when existing redis resource is already connected and somebody will disconnect redis resource (directly on phpredis class). This way won\'t know how to reconnect to server, because it\'s not possible to get back connection info from phpredis object ( ,  ,"  ).""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3709,closed,12,2013-02-07 13:20:49,49.23,,1,,"b'b"" @piteer1 The datatype array should tell the consumer how to handle different datatypes as follows:If the datatype is fully supported  the value given on write is the same as on readif the value get converted into another type or if the value is equal but not the same  e.g. if an integer will be stored and returned as string it\'s  e.g. if an integer will be serialized on write and unserialized on read _and_ the value is the same it\'s  e.g. if an object will be serialized on write and unserialized on read it\'s Could you create a future request for phpredis with a description why we need this and a link to this PR please.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3709,closed,13,2013-02-07 13:20:49,504.3,,1,,"b""b' This is still marked as WIP -@marc-mabe -is it ready to review for inclusion yet?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3709,closed,14,2013-02-07 13:20:49,73.83,,1,,"b'b"" @marc-mabe I hope all issues were corrected. I\'ve also added request for phpredis to add a possibility to obtain all settings back from phpredis class. If this would be implemented then I will refactor which will be much simplier then it\'s now.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3709,closed,15,2013-02-07 13:20:49,110.07,,,1,"b""b' @weierophinney @piteer It looks great :+1: '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3709,closed,closed,2013-03-27 13:46:25,348.53,1,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3709,closed,-,-,-,1,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3717,closed,opened,2013-02-07 17:45:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3717,closed,title,2013-02-07 17:45:17,00:00,,1,,"b""b' Zend\\\\Db\\\\Sql\\\\AbstractSql::where  combiner merging column names'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3717,closed,body,2013-02-07 17:45:17,00:00,,1,,"b""b'   Result Expected  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3717,closed,1,2013-02-07 17:45:17,162.92,,1,,"b""b' Are you sure about ? There is no where() method on that particular . I just checked this:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3717,closed,2,2013-02-07 17:45:17,47.15,1,,,"b'b"" I was referencing any object that extends AbstractSql that had the where method", which was easier than listing all of them.I will pull it again and see if something isn\'t out of date. **EDIT** Try: Also note I am using the PDO Driver with the mySQL platform. Okay feel stupid, that\'s the nature of arrays not an issue with ZF2I\'ve been up too late," going to bed. The immediate fix to my issue is to do using AND would always result in no records anyway""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3717,closed,closed,2013-02-07 21:34:45,229.47,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3717,closed,reopened,2013-02-07 21:34:57,0.2,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,3717,closed,3,2013-02-07 17:45:17,164.83,,,1,"b'b"" That\'s true.  AND is the default since it has higher precedence priority than OR.Glad its working for you.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
